Time;SPI (1,2,3,4)
0,000019940; (49);
0,000023045; (138);
0,000026155; (89);
0,000094670; (49);
0,000097810; (167);
0,000100925; (158);
0,000169825; (49);
0,000172930; (177);
0,000176035; (84);
0,000244385; (49);
0,000247475; (182);
0,000250565; (232);
0,000318510; (49);
0,000321595; (169);
0,000324695; (6);
0,000392970; (49);
0,000396075; (158);
0,000399170; (253);
0,000467195; (49);
0,000470285; (153);
0,000473365; (82);
0,000541705; (49);
0,000544810; (131);
0,000547915; (119);
0,000616675; (49);
0,000619815; (119);
0,000622935; (225);
0,000691355; (0);
0,000694435; (1);
0,000697520; (2);
0,000765575; (49);
0,000768675; (89);
0,000771780; (9);
0,000840260; (49);
0,000843360; (84);
0,000846455; (114);
0,000915020; (49);
0,000918130; (94);
0,000921245; (242);
0,000989580; (49);
0,000992675; (98);
0,000995770; (90);
0,001064145; (49);
0,001067250; (113);
0,001070365; (60);
0,001138545; (49);
0,001141645; (133);
0,001144735; (8);
0,001213140; (49);
0,001216255; (155);
0,001219360; (244);
0,001288285; (49);
0,001291420; (173);
0,001294550; (21);
0,001363125; (49);
0,001366220; (170);
0,001369305; (8);
0,001437515; (49);
0,001440630; (182);
0,001443735; (87);
0,001512375; (49);
0,001515475; (176);
0,001518570; (90);
0,001586780; (49);
0,001589870; (158);
0,001592965; (143);
0,001660785; (49);
0,001663865; (131);
0,001666945; (150);
0,001735060; (49);
0,001738155; (122);
0,001741250; (123);
0,001809295; (49);
0,001812385; (119);
0,001815470; (138);
0,001883730; (0);
0,001886835; (1);
0,001889940; (2);
0,001958715; (49);
0,001961835; (91);
0,001964960; (251);
0,002033395; (49);
0,002036475; (107);
0,002039560; (179);
0,002107600; (49);
0,002110705; (123);
0,002113810; (220);
0,002182295; (49);
0,002185395; (131);
0,002188500; (34);
0,002257220; (0);
0,002260345; (1);
0,002263480; (2);
0,002331965; (49);
0,002335065; (179);
0,002338170; (141);
0,002406870; (49);
0,002410010; (195);
0,002413130; (100);
0,002481645; (49);
0,002484750; (161);
0,002487845; (121);
0,002556385; (49);
0,002559480; (167);
0,002562580; (235);
0,002630975; (49);
0,002634090; (163);
0,002637200; (226);
0,002705990; (49);
0,002709095; (145);
0,002712200; (206);
0,002780695; (49);
0,002783810; (132);
0,002786920; (92);
0,002855365; (49);
0,002858460; (114);
0,002861555; (243);
0,002929745; (49);
0,002932835; (104);
0,002935910; (8);
0,003003705; (49);
0,003006775; (85);
0,003009865; (150);
0,003077970; (49);
0,003081065; (90);
0,003084165; (106);
0,003152270; (49);
0,003155365; (90);
0,003158460; (40);
0,003226790; (49);
0,003229895; (107);
0,003233000; (158);
0,003301755; (49);
0,003304880; (115);
0,003308005; (52);
0,003376435; (49);
0,003379520; (137);
0,003382610; (58);
0,003450650; (49);
0,003453745; (154);
0,003456850; (69);
0,003525395; (49);
0,003528515; (154);
0,003531630; (137);
0,003600510; (49);
0,003603645; (164);
0,003606770; (183);
0,003675420; (0);
0,003678535; (1);
0,003681645; (2);
0,003750340; (49);
0,003753460; (163);
0,003756585; (173);
0,003825095; (49);
0,003828200; (156);
0,003831305; (197);
0,003899835; (49);
0,003902930; (136);
0,003906030; (237);
0,003974415; (49);
0,003977530; (124);
0,003980660; (27);
0,004049445; (49);
0,004052555; (104);
0,004055660; (177);
0,004124145; (49);
0,004127260; (97);
0,004130390; (108);
0,004198830; (49);
0,004201930; (98);
0,004205025; (95);
0,004273270; (49);
0,004276370; (96);
0,004279465; (208);
0,004347490; (49);
0,004350590; (113);
0,004353680; (216);
0,004421965; (49);
0,004425065; (125);
0,004428170; (52);
0,004496320; (49);
0,004499415; (143);
0,004502505; (157);
0,004570860; (49);
0,004573970; (171);
0,004577085; (27);
0,004645825; (49);
0,004648950; (183);
0,004652090; (44);
0,004720795; (0);
0,004723895; (1);
0,004727000; (2);
0,004795515; (49);
0,004798655; (161);
0,004801770; (166);
0,004870715; (49);
0,004873830; (146);
0,004876940; (234);
0,004945545; (49);
0,004948655; (134);
0,004951780; (58);
0,005020070; (49);
0,005023165; (122);
0,005026255; (25);
0,005094635; (49);
0,005097750; (107);
0,005100855; (76);
0,005169045; (49);
0,005172130; (95);
0,005175220; (31);
0,005243580; (49);
0,005246695; (83);
0,005249810; (51);
0,005318305; (49);
0,005321420; (85);
0,005324535; (251);
0,005392910; (49);
0,005396005; (94);
0,005399090; (142);
0,005467305; (49);
0,005470420; (106);
0,005473535; (146);
0,005542245; (49);
0,005545345; (113);
0,005548450; (231);
0,005616825; (49);
0,005619920; (143);
0,005623020; (9);
0,005690985; (49);
0,005694065; (141);
0,005697155; (235);
0,005765380; (49);
0,005768485; (141);
0,005771590; (43);
0,005839740; (0);
0,005842830; (1);
0,005845915; (2);
0,005914270; (49);
0,005917380; (158);
0,005920495; (15);
0,005989120; (49);
0,005992245; (152);
0,005995355; (124);
0,006063775; (49);
0,006066870; (138);
0,006069965; (91);
0,006138300; (49);
0,006141415; (123);
0,006144525; (45);
0,006212780; (49);
0,006215870; (111);
0,006218970; (166);
0,006287045; (49);
0,006290135; (93);
0,006293225; (187);
0,006361085; (49);
0,006364175; (83);
0,006367250; (12);
0,006435355; (49);
0,006438450; (94);
0,006441545; (147);
0,006509760; (49);
0,006512865; (147);
0,006515970; (111);
0,006584320; (49);
0,006587400; (151);
0,006590485; (85);
0,006658545; (49);
0,006661650; (160);
0,006664755; (2);
0,006733405; (49);
0,006736525; (177);
0,006739645; (71);
0,006808755; (0);
0,006811885; (1);
0,006815035; (2);
0,006883795; (49);
0,006886890; (150);
0,006889985; (36);
0,006958175; (49);
0,006961265; (118);
0,006964355; (216);
0,007032155; (49);
0,007035235; (137);
0,007038320; (75);
0,007106480; (49);
0,007109575; (122);
0,007112670; (23);
0,007180700; (49);
0,007183790; (109);
0,007186885; (225);
0,007255125; (49);
0,007258230; (103);
0,007261330; (208);
0,007330015; (49);
0,007333130; (87);
0,007336255; (163);
0,007405045; (49);
0,007408150; (78);
0,007411245; (82);
0,007479765; (49);
0,007482890; (72);
0,007486015; (133);
0,007554900; (49);
0,007558005; (77);
0,007561100; (156);
0,007629480; (49);
0,007632580; (98);
0,007635675; (247);
0,007703650; (0);
0,007706740; (1);
0,007709825; (2);
0,007778105; (49);
0,007781210; (113);
0,007784315; (106);
0,007852530; (49);
0,007855625; (141);
0,007858725; (113);
0,007927155; (49);
0,007930260; (157);
0,007933375; (188);
0,008002300; (0);
0,008005435; (1);
0,008008580; (2);
0,008077135; (49);
0,008080225; (170);
0,008083315; (156);
0,008151540; (49);
0,008154645; (178);
0,008157760; (86);
0,008226485; (49);
0,008229580; (173);
0,008232690; (229);
0,008301065; (49);
0,008304165; (139);
0,008307260; (206);
0,008375240; (49);
0,008378325; (124);
0,008381420; (214);
0,008449770; (49);
0,008452875; (113);
0,008455980; (124);
0,008524000; (0);
0,008527090; (1);
0,008530170; (2);
0,008598355; (49);
0,008601460; (86);
0,008604565; (22);
0,008673265; (49);
0,008676385; (96);
0,008679510; (172);
0,008748465; (49);
0,008751580; (108);
0,008754685; (16);
0,008823350; (49);
0,008826475; (109);
0,008829610; (241);
0,008898050; (49);
0,008901135; (138);
0,008904215; (165);
0,008972140; (49);
0,008975220; (156);
0,008978305; (91);
0,009046220; (49);
0,009049310; (170);
0,009052395; (41);
0,009120580; (49);
0,009123675; (175);
0,009126770; (137);
0,009194945; (49);
0,009198040; (185);
0,009201135; (253);
0,009269565; (49);
0,009272675; (179);
0,009275790; (199);
0,009344595; (49);
0,009347720; (173);
0,009350845; (119);
0,009419430; (49);
0,009422535; (142);
0,009425645; (108);
0,009494135; (49);
0,009497245; (125);
0,009500370; (43);
0,009568815; (49);
0,009571910; (105);
0,009575005; (123);
0,009643180; (0);
0,009646265; (1);
0,009649345; (2);
0,009717135; (49);
0,009720215; (84);
0,009723290; (129);
0,009791410; (49);
0,009794505; (95);
0,009797605; (140);
0,009865960; (49);
0,009869075; (100);
0,009872185; (13);
0,009940725; (49);
0,009943815; (110);
0,009946900; (123);
0,010015125; (49);
0,010018240; (121);
0,010021355; (52);
0,010089985; (49);
0,010093085; (149);
0,010096180; (64);
0,010164540; (0);
0,010167670; (1);
0,010170780; (2);
0,010239525; (49);
0,010242630; (143);
0,010245725; (158);
0,010313910; (49);
0,010316990; (162);
0,010320075; (174);
0,010387865; (49);
0,010390945; (165);
0,010394035; (75);
0,010462210; (49);
0,010465305; (143);
0,010468405; (255);
0,010536630; (49);
0,010539735; (133);
0,010542840; (212);
0,010611205; (49);
0,010614290; (121);
0,010617370; (148);
0,010685440; (49);
0,010688550; (104);
0,010691655; (197);
0,010760195; (49);
0,010763295; (96);
0,010766390; (59);
0,010834670; (49);
0,010837780; (83);
0,010840885; (92);
0,010909080; (49);
0,010912175; (95);
0,010915270; (147);
0,010983720; (49);
0,010986835; (100);
0,010989940; (130);
0,011058130; (49);
0,011061220; (111);
0,011064305; (62);
0,011132740; (49);
0,011135855; (133);
0,011138960; (69);
0,011207675; (49);
0,011210790; (154);
0,011213915; (207);
0,011282325; (49);
0,011285420; (167);
0,011288520; (34);
0,011356910; (49);
0,011360030; (173);
0,011363145; (226);
0,011431870; (49);
0,011434965; (186);
0,011438065; (146);
0,011506310; (49);
0,011509410; (183);
0,011512505; (207);
0,011580335; (49);
0,011583405; (172);
0,011586495; (32);
0,011654610; (0);
0,011657710; (1);
0,011660805; (2);
0,011729040; (49);
0,011732135; (132);
0,011735240; (81);
0,011803750; (49);
0,011806855; (112);
0,011809970; (143);
0,011878605; (49);
0,011881715; (101);
0,011884845; (37);
0,011953405; (49);
0,011956500; (94);
0,011959595; (25);
0,012027975; (49);
0,012031100; (97);
0,012034210; (236);
0,012103100; (49);
0,012106215; (107);
0,012109320; (9);
0,012177900; (49);
0,012181015; (115);
0,012184120; (1);
0,012252275; (139);
0,012255365; (145);
0,012258440; (2);
0,012326675; (49);
0,012329780; (156);
0,012332875; (164);
0,012401030; (49);
0,012404115; (168);
0,012407205; (179);
0,012475575; (49);
0,012478690; (181);
0,012481805; (117);
0,012550300; (49);
0,012553415; (188);
0,012556530; (221);
0,012624995; (0);
0,012628085; (1);
0,012631170; (2);
0,012699400; (49);
0,012702505; (136);
0,012705620; (89);
0,012774260; (49);
0,012777355; (125);
0,012780455; (183);
0,012848700; (49);
0,012851795; (117);
0,012854890; (42);
0,012922925; (49);
0,012926020; (94);
0,012929110; (88);
0,012997395; (49);
0,013000495; (86);
0,013003600; (147);
0,013071745; (49);
0,013074845; (84);
0,013077935; (152);
0,013146285; (49);
0,013149400; (100);
0,013152505; (108);
0,013221325; (49);
0,013224460; (108);
0,013227580; (107);
0,013296300; (49);
0,013299405; (117);
0,013302505; (207);
0,013371005; (49);
0,013374115; (144);
0,013377245; (86);
0,013445670; (49);
0,013448770; (158);
0,013451865; (42);
0,013520075; (49);
0,013523165; (146);
0,013526260; (167);
0,013594070; (49);
0,013597150; (74);
0,013600230; (1);
0,013668350; (49);
0,013671445; (96);
0,013674545; (3);
0,013742585; (0);
0,013745670; (1);
0,013748760; (2);
0,013817000; (49);
0,013820105; (82);
0,013823210; (141);
0,013891980; (49);
0,013895100; (76);
0,013898225; (158);
0,013966620; (49);
0,013969700; (68);
0,013972785; (182);
0,014040815; (49);
0,014043925; (67);
0,014047030; (141);
0,014115570; (49);
0,014118670; (65);
0,014121775; (182);
0,014190485; (49);
0,014193610; (77);
0,014196750; (141);
0,014265215; (49);
0,014268315; (79);
0,014271420; (241);
0,014340105; (49);
0,014343245; (96);
0,014346360; (60);
0,014414855; (49);
0,014417960; (126);
0,014421060; (26);
0,014489415; (49);
0,014492510; (148);
0,014495605; (100);
0,014563825; (49);
0,014566940; (166);
0,014570045; (139);
0,014638745; (49);
0,014641850; (165);
0,014644955; (147);
0,014713445; (216);
0,014716560; (1);
0,014719670; (2);
0,014788255; (49);
0,014791350; (173);
0,014794445; (248);
0,014862695; (49);
0,014865790; (172);
0,014868890; (10);
0,014936920; (49);
0,014940015; (151);
0,014943105; (76);
0,015011390; (49);
0,015014495; (142);
0,015017605; (102);
0,015085755; (49);
0,015088845; (120);
0,015091930; (245);
0,015160295; (0);
0,015163405; (1);
0,015166520; (2);
0,015235260; (49);
0,015238385; (116);
0,015241510; (5);
0,015310225; (49);
0,015313335; (189);
0,015316440; (168);
0,015384975; (49);
0,015388100; (172);
0,015391235; (39);
0,015460115; (49);
0,015463220; (186);
0,015466325; (3);
0,015534740; (49);
0,015537845; (186);
0,015540940; (249);
0,015608940; (49);
0,015612020; (217);
0,015615115; (159);
0,015683405; (49);
0,015686510; (221);
0,015689610; (100);
0,015757625; (49);
0,015760710; (221);
0,015763800; (77);
0,015832070; (49);
0,015835175; (221);
0,015838270; (54);
0,015906860; (49);
0,015909975; (221);
0,015913105; (30);
0,015981805; (49);
0,015984900; (199);
0,015988000; (53);
0,016056330; (49);
0,016059445; (112);
0,016062560; (104);
0,016131040; (49);
0,016134130; (109);
0,016137220; (47);
0,016205335; (49);
0,016208435; (102);
0,016211530; (168);
0,016279555; (49);
0,016282660; (89);
0,016285745; (188);
0,016354030; (49);
0,016357130; (68);
0,016360235; (137);
0,016428260; (49);
0,016431340; (79);
0,016434425; (48);
0,016502695; (49);
0,016505795; (92);
0,016508900; (164);
0,016577675; (49);
0,016580800; (101);
0,016583935; (161);
0,016652510; (0);
0,016655610; (1);
0,016658715; (2);
0,016727205; (49);
0,016730335; (134);
0,016733460; (147);
0,016801885; (49);
0,016804985; (148);
0,016808080; (168);
0,016876290; (49);
0,016879380; (162);
0,016882475; (171);
0,016950280; (49);
0,016953360; (158);
0,016956440; (79);
0,017024555; (49);
0,017027655; (169);
0,017030750; (71);
0,017098795; (49);
0,017101885; (156);
0,017104970; (144);
0,017173225; (49);
0,017176330; (145);
0,017179435; (169);
0,017248210; (49);
0,017251330; (134);
0,017254470; (229);
0,017322875; (49);
0,017325955; (114);
0,017329045; (32);
0,017397085; (49);
0,017400190; (96);
0,017403295; (227);
0,017471860; (49);
0,017474955; (90);
0,017478060; (243);
0,017546790; (49);
0,017549910; (94);
0,017553030; (173);
0,017621530; (49);
0,017624630; (100);
0,017627725; (208);
0,017696260; (0);
0,017699390; (1);
0,017702505; (2);
0,017770845; (49);
0,017773940; (111);
