Time;SPI (1,2,3,4)
0,000049515; (49);
0,000052610; (111);
0,000055700; (69);
0,000124000; (49);
0,000127105; (115);
0,000130215; (20);
0,000198895; (49);
0,000202025; (115);
0,000205145; (43);
0,000273685; (49);
0,000276780; (123);
0,000279880; (145);
0,000348375; (49);
0,000351485; (131);
0,000354610; (77);
0,000423440; (49);
0,000426540; (142);
0,000429645; (21);
0,000497975; (49);
0,000501070; (157);
0,000504160; (87);
0,000572080; (49);
0,000575170; (162);
0,000578260; (0);
0,000646555; (49);
0,000649655; (180);
0,000652760; (235);
0,000721050; (49);
0,000724150; (189);
0,000727245; (87);
0,000795775; (49);
0,000798900; (209);
0,000802020; (232);
0,000870860; (49);
0,000874000; (213);
0,000877120; (233);
0,000945955; (49);
0,000949060; (232);
0,000952175; (232);
0,001020780; (49);
0,001023900; (232);
0,001027030; (109);
0,001095555; (49);
0,001098665; (235);
0,001101760; (206);
0,001170075; (49);
0,001173175; (243);
0,001176275; (214);
0,001244185; (49);
0,001247265; (239);
0,001250345; (247);
0,001318515; (49);
0,001321625; (237);
0,001324720; (181);
0,001392690; (49);
0,001395770; (232);
0,001398850; (132);
0,001467070; (49);
0,001470175; (218);
0,001473275; (40);
0,001541925; (49);
0,001545035; (208);
0,001548160; (74);
0,001616960; (49);
0,001620070; (197);
0,001623175; (202);
0,001691655; (49);
0,001694785; (185);
0,001697895; (43);
0,001766865; (49);
0,001769985; (169);
0,001773105; (202);
0,001841725; (49);
0,001844825; (158);
0,001847920; (68);
0,001916140; (49);
0,001919240; (144);
0,001922325; (101);
0,001990825; (49);
0,001993950; (135);
0,001997050; (32);
0,002065340; (49);
0,002068435; (120);
0,002071525; (85);
0,002140010; (49);
0,002143125; (122);
0,002146240; (113);
0,002214845; (49);
0,002217960; (110);
0,002221080; (245);
0,002289580; (49);
0,002292680; (109);
0,002295775; (213);
0,002364100; (49);
0,002367215; (111);
0,002370330; (86);
0,002439010; (49);
0,002442100; (113);
0,002445195; (17);
0,002513505; (49);
0,002516605; (122);
0,002519735; (21);
0,002588410; (49);
0,002591520; (132);
0,002594620; (53);
0,002662795; (49);
0,002665875; (138);
0,002668965; (213);
0,002736730; (49);
0,002739810; (155);
0,002742890; (0);
0,002811020; (49);
0,002814105; (168);
0,002817205; (150);
0,002885695; (49);
0,002888815; (186);
0,002891935; (246);
0,002960590; (49);
0,002963690; (196);
0,002966775; (131);
0,003035110; (49);
0,003038225; (207);
0,003041355; (165);
0,003110165; (49);
0,003113270; (223);
0,003116380; (21);
0,003184925; (49);
0,003188055; (231);
0,003191170; (109);
0,003259415; (49);
0,003262515; (236);
0,003265595; (202);
0,003333940; (49);
0,003337045; (238);
0,003340165; (72);
0,003408275; (49);
0,003411370; (244);
0,003414460; (84);
0,003482840; (49);
0,003485955; (241);
0,003489065; (170);
0,003557390; (49);
0,003560495; (230);
0,003563595; (132);
0,003631995; (49);
0,003635080; (225);
0,003638170; (0);
0,003706350; (49);
0,003709455; (217);
0,003712565; (119);
0,003781150; (49);
0,003784240; (209);
0,003787335; (132);
0,003855570; (49);
0,003858680; (198);
0,003861775; (5);
0,003929925; (49);
0,003933015; (179);
0,003936115; (2);
0,004004510; (49);
0,004007620; (170);
0,004010735; (154);
0,004078860; (49);
0,004081955; (152);
0,004085035; (164);
0,004153345; (49);
0,004156460; (143);
0,004159565; (213);
0,004228255; (49);
0,004231380; (127);
0,004234510; (80);
0,004303165; (49);
0,004306260; (123);
0,004309370; (80);
0,004377855; (49);
0,004380995; (116);
0,004384105; (213);
0,004453010; (49);
0,004456120; (112);
0,004459225; (212);
0,004527785; (49);
0,004530900; (110);
0,004534020; (168);
0,004602260; (49);
0,004605360; (111);
0,004608460; (211);
0,004676955; (49);
0,004680075; (116);
0,004683190; (219);
0,004751460; (49);
0,004754560; (124);
0,004757660; (74);
0,004826210; (49);
0,004829325; (135);
0,004832450; (9);
0,004901000; (49);
0,004904105; (149);
0,004907215; (145);
0,004975710; (49);
0,004978800; (159);
0,004981900; (110);
0,005050185; (49);
0,005053295; (174);
0,005056400; (2);
0,005124895; (49);
0,005127990; (188);
0,005131080; (85);
0,005199225; (49);
0,005202335; (202);
0,005205450; (114);
0,005273970; (49);
0,005277075; (214);
0,005280165; (101);
0,005348670; (49);
0,005351785; (223);
0,005354885; (93);
0,005423185; (49);
0,005426285; (233);
0,005429390; (168);
0,005497940; (49);
0,005501060; (238);
0,005504175; (101);
0,005572475; (49);
0,005575575; (238);
0,005578665; (111);
0,005647200; (49);
0,005650325; (241);
0,005653425; (138);
0,005722360; (49);
0,005725485; (240);
0,005728620; (9);
0,005797310; (49);
0,005800415; (234);
0,005803535; (180);
0,005872130; (49);
0,005875255; (226);
0,005878380; (133);
0,005946780; (49);
0,005949870; (213);
0,005952960; (73);
0,006021305; (49);
0,006024415; (203);
0,006027520; (168);
0,006095625; (49);
0,006098710; (193);
0,006101800; (109);
0,006170125; (49);
0,006173230; (176);
0,006176340; (162);
0,006244460; (49);
