Time;SPI (1,2,3,4)
0,000025770; (49);
0,000028885; (128);
0,000031990; (32);
0,000100730; (49);
0,000103855; (150);
0,000106985; (175);
0,000175890; (49);
0,000179005; (172);
0,000182105; (95);
0,000250650; (49);
0,000253775; (190);
0,000256880; (4);
0,000325380; (49);
0,000328475; (213);
0,000331570; (4);
0,000399860; (49);
0,000402965; (226);
0,000406060; (82);
0,000473930; (49);
0,000477020; (239);
0,000480095; (45);
0,000548260; (49);
0,000551365; (247);
0,000554460; (71);
0,000622495; (49);
0,000625570; (252);
0,000628660; (36);
0,000696975; (49);
0,000700080; (253);
0,000703185; (222);
0,000772010; (49);
0,000775145; (250);
0,000778280; (237);
0,000846905; (49);
0,000850010; (244);
0,000853110; (239);
0,000921645; (49);
0,000924765; (234);
0,000927890; (217);
0,000996250; (49);
0,000999335; (217);
0,001002410; (215);
0,001070695; (49);
0,001073800; (199);
0,001076905; (213);
0,001144950; (49);
0,001148035; (182);
0,001151130; (53);
0,001219450; (49);
0,001222555; (163);
0,001225660; (90);
0,001293725; (49);
0,001296815; (141);
0,001299900; (37);
0,001368210; (49);
0,001371315; (119);
0,001374420; (21);
0,001443115; (49);
0,001446240; (102);
0,001449365; (213);
0,001517975; (49);
0,001521075; (87);
0,001524170; (149);
0,001592555; (49);
0,001595670; (74);
0,001598785; (20);
0,001667255; (49);
0,001670350; (65);
0,001673435; (234);
0,001741565; (49);
0,001744665; (64);
0,001747760; (254);
0,001815690; (49);
0,001818775; (63);
0,001821860; (68);
0,001890030; (49);
0,001893135; (64);
0,001896230; (226);
0,001964500; (49);
0,001967605; (74);
0,001970710; (54);
0,002039120; (49);
0,002042210; (84);
0,002045295; (245);
0,002113400; (49);
0,002116505; (98);
0,002119610; (52);
0,002188200; (49);
0,002191295; (112);
0,002194400; (117);
0,002262765; (49);
0,002265880; (139);
0,002268995; (175);
0,002337330; (49);
0,002340415; (156);
0,002343510; (122);
0,002411610; (49);
0,002414690; (173);
0,002417780; (4);
0,002485670; (49);
0,002488760; (196);
0,002491835; (53);
0,002560075; (49);
0,002563170; (212);
0,002566265; (42);
0,002634730; (49);
0,002637840; (230);
0,002640955; (159);
0,002709520; (49);
0,002712610; (239);
0,002715705; (202);
0,002783965; (49);
0,002787075; (251);
0,002790190; (85);
0,002858860; (49);
0,002861965; (243);
0,002865060; (117);
0,002933355; (49);
0,002936460; (237);
0,002939555; (101);
0,003007440; (49);
0,003010515; (228);
0,003013605; (164);
0,003081780; (49);
0,003084885; (223);
0,003087980; (6);
0,003156060; (49);
0,003159160; (208);
0,003162250; (87);
0,003230565; (49);
0,003233670; (200);
0,003236775; (20);
0,003305395; (49);
0,003308515; (178);
0,003311640; (183);
0,003380245; (49);
0,003383340; (167);
0,003386445; (82);
0,003454825; (49);
0,003457935; (137);
0,003461050; (53);
0,003529575; (49);
0,003532670; (120);
0,003535765; (170);
0,003603900; (49);
0,003606985; (100);
0,003610080; (213);
0,003677810; (49);
0,003680880; (89);
0,003683960; (149);
0,003751965; (49);
0,003755050; (69);
0,003758140; (165);
0,003826260; (49);
0,003829355; (55);
0,003832450; (128);
0,003900840; (49);
0,003903945; (50);
0,003907045; (130);
0,003975870; (49);
0,003979005; (47);
0,003982125; (85);
0,004050580; (49);
0,004053665; (48);
0,004056745; (255);
0,004124840; (49);
0,004127945; (51);
0,004131060; (223);
0,004199730; (49);
0,004202865; (64);
0,004205985; (247);
0,004275260; (49);
0,004278410; (72);
0,004281560; (246);
0,004350570; (49);
0,004353700; (90);
0,004356805; (185);
0,004425180; (49);
0,004428265; (105);
0,004431355; (138);
0,004499505; (49);
0,004502610; (127);
0,004505715; (36);
0,004574450; (49);
0,004577570; (147);
0,004580700; (181);
0,004649400; (49);
0,004652515; (167);
0,004655630; (213);
0,004724055; (49);
0,004727135; (186);
0,004730220; (82);
0,004798325; (49);
0,004801440; (205);
0,004804545; (150);
0,004873135; (49);
0,004876230; (220);
0,004879325; (223);
0,004947625; (49);
0,004950725; (230);
0,004953820; (0);
0,005021700; (49);
0,005024780; (236);
0,005027855; (221);
0,005095950; (49);
0,005099045; (241);
0,005102140; (150);
0,005170215; (49);
0,005173310; (240);
0,005176400; (229);
0,005244695; (49);
0,005247795; (235);
0,005250910; (247);
0,005319600; (49);
0,005322720; (226);
0,005325830; (220);
0,005394410; (49);
0,005397515; (216);
0,005400605; (17);
0,005469025; (49);
0,005472145; (198);
0,005475265; (234);
0,005544090; (49);
0,005547195; (181);
0,005550295; (250);
0,005618790; (49);
0,005621905; (166);
0,005625015; (194);
0,005693205; (49);
0,005696295; (143);
0,005699390; (69);
0,005767825; (49);
0,005770940; (123);
0,005774055; (189);
0,005842270; (49);
0,005845360; (102);
0,005848455; (255);
0,005916865; (49);
0,005919975; (87);
0,005923090; (245);
0,005991630; (49);
0,005994745; (69);
0,005997855; (149);
0,006066280; (49);
0,006069375; (60);
0,006072460; (20);
0,006140730; (49);
0,006143840; (54);
0,006146955; (246);
0,006215705; (49);
0,006218810; (54);
0,006221925; (202);
0,006290375; (49);
0,006293480; (52);
0,006296585; (250);
0,006364615; (49);
0,006367705; (56);
0,006370805; (106);
0,006439140; (49);
0,006442245; (71);
0,006445350; (247);
0,006513535; (49);
0,006516630; (85);
0,006519725; (122);
0,006588135; (49);
0,006591245; (99);
0,006594360; (10);
0,006663095; (49);
0,006666215; (114);
0,006669345; (5);
0,006737945; (49);
0,006741050; (138);
0,006744145; (21);
0,006812530; (49);
0,006815640; (155);
0,006818755; (138);
0,006887215; (49);
0,006890305; (177);
0,006893400; (36);
0,006961605; (49);
0,006964710; (198);
0,006967815; (37);
0,007036060; (49);
0,007039160; (209);
0,007042260; (145);
0,007110750; (49);
0,007113865; (223);
0,007116975; (85);
0,007185195; (49);
0,007188290; (235);
0,007191385; (21);
0,007259780; (49);
0,007262890; (246);
0,007266005; (36);
0,007334545; (49);
0,007337655; (247);
0,007340770; (214);
0,007409270; (49);
0,007412360; (242);
0,007415445; (82);
0,007483720; (49);
0,007486835; (238);
0,007489945; (212);
0,007558710; (49);
0,007561815; (229);
0,007564920; (5);
0,007633415; (49);
0,007636530; (214);
0,007639645; (138);
0,007707835; (49);
0,007710930; (200);
0,007714020; (106);
0,007782460; (49);
0,007785570; (181);
0,007788685; (250);
0,007856905; (49);
0,007860000; (162);
0,007863085; (219);
0,007931490; (49);
0,007934600; (142);
0,007937715; (58);
0,008005965; (49);
0,008009050; (115);
0,008012145; (221);
