Time;SPI (1,2,3,4)
0,000061755; (49);
0,000064855; (114);
0,000067955; (202);
0,000136465; (49);
0,000139575; (127);
0,000142685; (197);
0,000211540; (49);
0,000214680; (130);
0,000217805; (110);
0,000286710; (49);
0,000289820; (136);
0,000292930; (106);
0,000361560; (49);
0,000364665; (140);
0,000367780; (201);
0,000436095; (49);
0,000439185; (146);
0,000442275; (10);
0,000510680; (49);
0,000513800; (149);
0,000516910; (118);
0,000585080; (49);
0,000588170; (149);
0,000591260; (251);
0,000659645; (49);
0,000662755; (154);
0,000665865; (253);
0,000734065; (49);
0,000737155; (150);
0,000740245; (190);
0,000808605; (49);
0,000811715; (157);
0,000814825; (234);
0,000883635; (49);
0,000886775; (153);
0,000889890; (193);
0,000958630; (49);
0,000961735; (147);
0,000964840; (118);
0,001033345; (49);
0,001036460; (146);
0,001039585; (201);
0,001108030; (49);
0,001111130; (137);
0,001114230; (62);
0,001182450; (49);
0,001185540; (134);
0,001188630; (253);
0,001256455; (49);
0,001259540; (134);
0,001262620; (62);
0,001330755; (49);
0,001333850; (121);
0,001336950; (129);
0,001405000; (49);
0,001408090; (122);
0,001411185; (32);
0,001479460; (49);
0,001482560; (112);
0,001485660; (46);
0,001554465; (49);
0,001557580; (112);
0,001560705; (102);
0,001629125; (49);
0,001632205; (108);
0,001635290; (124);
0,001703335; (49);
0,001706445; (102);
0,001709555; (244);
0,001778040; (49);
0,001781150; (101);
0,001784240; (134);
0,001852795; (49);
0,001855915; (98);
0,001859045; (234);
0,001927390; (49);
0,001930490; (100);
0,001933575; (234);
0,002001960; (49);
0,002005070; (104);
0,002008180; (81);
0,002076505; (49);
0,002079610; (103);
0,002082700; (201);
0,002150995; (49);
0,002154075; (112);
0,002157155; (170);
0,002225225; (49);
0,002228325; (114);
0,002231435; (161);
0,002299990; (49);
0,002303090; (117);
0,002306190; (243);
0,002374515; (49);
0,002377635; (129);
0,002380745; (214);
0,002448890; (49);
0,002451980; (133);
0,002455060; (211);
0,002523295; (49);
0,002526405; (138);
0,002529505; (94);
0,002597655; (49);
0,002600745; (143);
0,002603835; (5);
0,002672215; (49);
0,002675325; (145);
0,002678435; (201);
0,002747080; (49);
0,002750185; (149);
0,002753305; (127);
0,002821730; (49);
0,002824825; (153);
0,002827925; (56);
0,002896270; (49);
0,002899390; (154);
0,002902500; (44);
0,002971060; (49);
0,002974150; (155);
0,002977245; (156);
0,003045425; (49);
0,003048525; (151);
0,003051625; (127);
0,003119975; (49);
0,003123075; (150);
0,003126170; (199);
0,003194730; (49);
0,003197860; (148);
0,003200965; (175);
0,003269310; (49);
0,003272410; (148);
0,003275505; (59);
0,003344050; (49);
0,003347170; (142);
0,003350285; (108);
0,003418775; (49);
0,003421875; (136);
0,003424985; (86);
0,003493395; (49);
0,003496495; (129);
0,003499595; (75);
0,003567980; (49);
0,003571095; (122);
0,003574215; (201);
0,003642945; (49);
0,003646035; (117);
0,003649135; (164);
0,003717520; (49);
0,003720625; (113);
0,003723755; (255);
0,003792565; (49);
0,003795675; (109);
0,003798775; (218);
0,003867105; (49);
0,003870190; (108);
0,003873270; (222);
0,003941395; (49);
0,003944510; (101);
0,003947615; (9);
0,004016325; (49);
0,004019435; (99);
0,004022565; (126);
0,004091090; (49);
0,004094200; (95);
0,004097310; (240);
0,004165695; (49);
0,004168785; (103);
0,004171870; (242);
0,004240125; (49);
0,004243235; (111);
0,004246340; (253);
0,004315050; (49);
0,004318150; (104);
0,004321250; (170);
0,004389795; (49);
0,004392935; (114);
0,004396050; (72);
0,004464880; (49);
0,004467980; (114);
0,004471085; (238);
0,004539430; (49);
0,004542525; (120);
0,004545615; (181);
0,004613575; (49);
0,004616660; (126);
0,004619760; (64);
0,004688115; (49);
0,004691225; (129);
0,004694325; (99);
0,004762490; (49);
0,004765580; (139);
0,004768670; (117);
0,004837040; (49);
0,004840150; (144);
0,004843260; (212);
0,004912015; (49);
0,004915125; (145);
0,004918270; (0);
0,004987000; (49);
0,004990100; (150);
0,004993200; (20);
0,005061750; (49);
0,005064880; (153);
0,005068005; (82);
0,005136910; (49);
0,005140010; (150);
0,005143120; (133);
0,005211535; (49);
0,005214645; (154);
0,005217755; (72);
0,005285740; (49);
0,005288835; (156);
0,005291915; (206);
0,005360205; (49);
0,005363315; (152);
0,005366425; (135);
0,005434435; (49);
0,005437520; (148);
0,005440600; (147);
0,005508885; (49);
0,005511985; (143);
0,005515095; (238);
0,005583690; (49);
0,005586815; (136);
0,005589920; (2);
0,005658620; (49);
0,005661725; (133);
0,005664820; (99);
0,005733210; (49);
0,005736325; (130);
0,005739445; (223);
0,005808235; (49);
0,005811335; (124);
0,005814445; (60);
0,005882820; (49);
0,005885920; (117);
0,005889020; (138);
0,005956995; (49);
0,005960075; (110);
0,005963170; (81);
0,006031470; (49);
0,006034580; (105);
0,006037680; (115);
0,006105700; (49);
0,006108780; (104);
0,006111865; (14);
0,006180210; (49);
0,006183320; (103);
0,006186420; (71);
0,006255125; (49);
0,006258255; (103);
0,006261380; (139);
0,006330170; (49);
0,006333280; (102);
0,006336390; (64);
0,006404940; (49);
0,006408055; (104);
0,006411180; (190);
0,006480065; (49);
0,006483175; (105);
0,006486285; (92);
0,006554700; (49);
0,006557810; (108);
0,006560910; (179);
0,006628905; (49);
0,006631990; (114);
0,006635070; (82);
0,006703305; (49);
0,006706405; (118);
0,006709505; (122);
0,006777655; (49);
0,006780750; (120);
0,006783840; (24);
0,006852215; (49);
0,006855325; (125);
0,006858435; (112);
0,006927195; (49);
0,006930315; (133);
0,006933450; (87);
0,007002170; (49);
0,007005275; (143);
0,007008380; (123);
0,007076925; (49);
0,007080050; (137);
0,007083180; (141);
0,007152080; (49);
0,007155185; (146);
0,007158290; (102);
0,007226750; (49);
0,007229860; (151);
0,007232970; (227);
0,007301265; (49);
0,007304355; (156);
0,007307460; (15);
0,007376025; (49);
0,007379140; (156);
0,007382255; (164);
0,007450595; (49);
0,007453685; (158);
0,007456790; (15);
0,007525165; (49);
0,007528270; (152);
0,007531390; (234);
0,007599590; (49);
0,007602685; (148);
0,007605775; (10);
0,007674130; (49);
0,007677245; (148);
0,007680355; (69);
0,007749165; (49);
0,007752300; (144);
0,007755415; (18);
0,007824020; (49);
0,007827120; (135);
0,007830220; (77);
0,007898710; (49);
0,007901830; (130);
0,007904965; (209);
0,007973270; (49);
0,007976365; (126);
0,007979445; (11);
0,008047865; (49);
0,008050975; (119);
0,008054080; (57);
0,008122265; (49);
0,008125360; (111);
0,008128450; (72);
0,008196830; (49);
0,008199940; (113);
0,008203055; (247);
0,008271380; (49);
0,008274485; (109);
0,008277585; (235);
0,008345955; (49);
0,008349045; (105);
0,008352135; (73);
0,008420380; (49);
0,008423490; (105);
0,008426595; (16);
0,008495235; (49);
0,008498330; (99);
0,008501430; (82);
0,008569800; (49);
0,008572935; (103);
0,008576055; (45);
0,008644865; (49);
0,008647965; (102);
0,008651065; (235);
0,008719400; (49);
0,008722485; (106);
0,008725565; (14);
0,008793690; (49);
0,008796790; (108);
0,008799900; (208);
0,008868610; (49);
0,008871745; (117);
0,008874855; (6);
0,008943390; (49);
0,008946500; (118);
0,008949600; (219);
0,009017990; (49);
0,009021080; (122);
0,009024175; (194);
0,009092420; (49);
0,009095530; (124);
0,009098640; (223);
0,009167280; (49);
0,009170380; (136);
0,009173470; (145);
0,009241820; (49);
0,009244930; (144);
0,009248040; (124);
0,009316340; (49);
0,009319435; (141);
0,009322525; (213);
0,009390625; (49);
0,009393715; (152);
0,009396805; (223);
0,009464490; (49);
0,009467555; (151);
0,009470640; (218);
0,009538700; (49);
0,009541775; (153);
0,009544845; (202);
0,009612785; (49);
0,009615875; (154);
0,009618980; (124);
0,009687370; (49);
0,009690460; (154);
0,009693555; (138);
0,009761790; (49);
0,009764900; (150);
0,009768005; (81);
0,009836805; (49);
0,009839955; (143);
0,009843080; (161);
0,009912470; (49);
0,009915625; (151);
0,009918780; (3);
0,009987905; (49);
0,009991015; (139);
0,009994135; (121);
0,010062625; (49);
0,010065715; (138);
0,010068795; (24);
0,010137025; (49);
0,010140135; (130);
0,010143245; (29);
0,010211755; (49);
0,010214865; (126);
0,010217970; (60);
0,010286165; (49);
0,010289255; (123);
0,010292345; (117);
0,010360705; (49);
0,010363815; (117);
0,010366925; (141);
0,010435750; (49);
0,010438895; (104);
0,010442005; (134);
0,010510670; (49);
0,010513770; (109);
0,010516880; (235);
0,010585415; (49);
0,010588540; (105);
0,010591670; (72);
0,010660560; (49);
0,010663670; (97);
0,010666770; (84);
0,010735190; (49);
0,010738300; (101);
0,010741400; (146);
0,010809395; (49);
0,010812475; (102);
0,010815560; (161);
0,010883790; (49);
0,010886890; (105);
0,010889990; (176);
0,010958150; (49);
0,010961240; (107);
0,010964335; (205);
0,011032700; (49);
0,011035810; (109);
0,011038920; (118);
0,011107760; (49);
0,011110870; (112);
0,011114000; (203);
0,011182585; (49);
0,011185685; (117);
0,011188795; (112);
0,011257350; (49);
0,011260485; (127);
0,011263595; (229);
0,011332490; (49);
0,011335600; (134);
0,011338700; (197);
0,011407125; (49);
0,011410225; (137);
0,011413335; (178);
0,011481320; (49);
0,011484415; (143);
0,011487495; (102);
0,011555805; (49);
0,011558905; (140);
0,011562015; (211);
0,011630030; (49);
0,011633115; (151);
0,011636195; (57);
0,011704475; (49);
0,011707580; (151);
0,011710685; (180);
0,011779285; (49);
0,011782405; (154);
0,011785520; (9);
0,011854215; (49);
0,011857315; (156);
0,011860415; (143);
0,011928815; (49);
0,011931935; (153);
0,011935050; (9);
0,012003850; (49);
0,012006955; (148);
0,012010055; (246);
0,012078525; (49);
0,012081635; (145);
