Time;SPI (1,2,3,4)
0,000005400; (49);
0,000008520; (131);
0,000011640; (56);
0,000080425; (49);
0,000083530; (134);
0,000086635; (123);
0,000154960; (49);
0,000158055; (141);
0,000161150; (45);
0,000229070; (49);
0,000232150; (143);
0,000235245; (179);
0,000303540; (49);
0,000306630; (145);
0,000309735; (214);
0,000377895; (49);
0,000380990; (152);
0,000384085; (103);
0,000452450; (49);
0,000455560; (150);
0,000458665; (150);
0,000527540; (49);
0,000530670; (161);
0,000533800; (175);
0,000602325; (49);
0,000605410; (152);
0,000608495; (83);
0,000676645; (49);
0,000679760; (150);
0,000682865; (45);
0,000751390; (49);
0,000754485; (159);
0,000757580; (15);
0,000826095; (49);
0,000829200; (143);
0,000832325; (25);
0,000900600; (49);
0,000903695; (128);
0,000906795; (0);
0,000975330; (49);
0,000978445; (128);
0,000981570; (0);
0,001049865; (49);
0,001052960; (128);
0,001056055; (0);
0,001124575; (49);
0,001127700; (128);
0,001130810; (0);
0,001199620; (49);
0,001202740; (128);
0,001205860; (0);
0,001274395; (49);
0,001277490; (128);
0,001280590; (0);
0,001349025; (49);
0,001352155; (114);
0,001355265; (69);
0,001423655; (49);
0,001426750; (104);
0,001429845; (233);
0,001498040; (49);
0,001501135; (98);
0,001504230; (77);
0,001572025; (49);
0,001575090; (102);
0,001578175; (187);
0,001646305; (49);
0,001649400; (100);
0,001652490; (48);
0,001720535; (49);
0,001723630; (100);
0,001726725; (134);
0,001795000; (49);
0,001798105; (101);
0,001801205; (192);
0,001869930; (49);
0,001873045; (109);
0,001876165; (214);
0,001944535; (49);
0,001947620; (112);
0,001950700; (41);
0,002018690; (49);
0,002021795; (107);
0,002024890; (140);
0,002093325; (49);
0,002096430; (123);
0,002099525; (169);
0,002168020; (49);
0,002171130; (124);
0,002174250; (214);
0,002242525; (49);
0,002245620; (137);
0,002248705; (223);
0,002317020; (49);
0,002320135; (137);
0,002323245; (95);
0,002391820; (49);
0,002394930; (139);
0,002398040; (54);
0,002466540; (49);
0,002469635; (144);
0,002472730; (92);
0,002541070; (49);
0,002544180; (149);
0,002547290; (16);
0,002616045; (49);
0,002619150; (153);
0,002622250; (22);
0,002690650; (49);
0,002693750; (152);
0,002696865; (18);
0,002765095; (49);
0,002768185; (156);
0,002771280; (168);
0,002839790; (49);
0,002842910; (153);
0,002846025; (111);
0,002914300; (49);
0,002917395; (151);
0,002920490; (210);
0,002988800; (49);
0,002991915; (154);
0,002995015; (239);
0,003063465; (49);
0,003066580; (141);
0,003069685; (106);
0,003138165; (49);
0,003141250; (128);
0,003144335; (0);
0,003212505; (49);
0,003215615; (128);
0,003218720; (0);
0,003287390; (49);
0,003290495; (128);
0,003293595; (0);
0,003362030; (49);
0,003365135; (128);
0,003368265; (0);
0,003436665; (49);
0,003439760; (128);
0,003442850; (0);
0,003511015; (49);
0,003514105; (128);
0,003517190; (0);
0,003584950; (49);
0,003588030; (113);
0,003591115; (182);
0,003659230; (49);
0,003662325; (101);
0,003665420; (37);
0,003733830; (49);
0,003736960; (101);
0,003740070; (64);
0,003808805; (49);
0,003811895; (104);
0,003815000; (48);
0,003883450; (49);
0,003886575; (102);
0,003889695; (49);
0,003958215; (49);
0,003961310; (99);
0,003964405; (130);
0,004032635; (49);
0,004035740; (104);
0,004038845; (39);
0,004106985; (49);
0,004110080; (104);
0,004113175; (6);
0,004181565; (49);
0,004184680; (112);
0,004187785; (211);
0,004256040; (49);
0,004259135; (111);
0,004262230; (97);
0,004330705; (49);
0,004333810; (123);
0,004336935; (96);
0,004405495; (49);
0,004408610; (127);
0,004411710; (18);
0,004480205; (49);
0,004483300; (132);
0,004486395; (138);
0,004554675; (49);
0,004557790; (136);
0,004560900; (240);
0,004629320; (49);
0,004632410; (145);
0,004635495; (87);
0,004703600; (49);
0,004706700; (141);
0,004709805; (73);
0,004777935; (49);
0,004781030; (151);
0,004784125; (192);
0,004852520; (49);
0,004855625; (153);
0,004858735; (69);
0,004926860; (49);
0,004929945; (159);
0,004933035; (155);
0,005001480; (49);
0,005004585; (151);
0,005007695; (75);
0,005076270; (49);
0,005079375; (157);
0,005082500; (160);
0,005151005; (49);
0,005154100; (150);
0,005157195; (64);
0,005225515; (49);
0,005228635; (153);
0,005231745; (5);
0,005300485; (49);
0,005303590; (134);
0,005306695; (69);
0,005375050; (49);
0,005378155; (128);
0,005381250; (0);
0,005449195; (49);
0,005452280; (128);
0,005455375; (0);
