Time;SPI (1,2,3,4)
0,000044650; (49);
0,000047760; (7);
0,000050855; (235);
0,000119035; (49);
0,000122125; (16);
0,000125220; (137);
0,000193605; (49);
0,000196710; (21);
0,000199820; (52);
0,000268630; (49);
0,000271765; (19);
0,000274890; (64);
0,000343890; (49);
0,000347000; (26);
0,000350105; (106);
0,000418770; (49);
0,000421890; (41);
0,000425025; (148);
0,000494045; (49);
0,000497155; (36);
0,000500270; (138);
0,000568765; (49);
0,000571870; (29);
0,000574970; (10);
0,000643060; (49);
0,000646155; (12);
0,000649245; (239);
0,000717590; (49);
0,000720695; (14);
0,000723805; (186);
0,000791940; (49);
0,000795030; (38);
0,000798115; (111);
0,000866505; (49);
0,000869615; (45);
0,000872720; (109);
0,000941405; (49);
0,000944545; (58);
0,000947655; (80);
0,001016330; (49);
0,001019430; (69);
0,001022535; (37);
0,001091010; (49);
0,001094130; (89);
0,001097260; (53);
0,001166160; (49);
0,001169275; (70);
0,001172385; (145);
0,001240895; (49);
0,001244015; (84);
0,001247120; (145);
0,001315220; (49);
0,001318305; (87);
0,001321395; (175);
0,001389730; (49);
0,001392840; (100);
0,001395945; (10);
0,001464070; (49);
0,001467165; (106);
0,001470250; (114);
0,001538630; (49);
0,001541735; (109);
0,001544845; (149);
0,001613615; (49);
0,001616725; (100);
0,001619850; (45);
0,001688520; (49);
0,001691615; (92);
0,001694725; (118);
0,001763200; (49);
0,001766330; (79);
0,001769445; (37);
0,001838345; (49);
0,001841460; (71);
0,001844570; (87);
0,001913175; (49);
0,001916300; (53);
0,001919430; (232);
0,001987855; (49);
0,001990955; (41);
0,001994045; (39);
0,002062545; (49);
0,002065675; (29);
0,002068790; (212);
0,002137075; (49);
0,002140170; (13);
0,002143260; (200);
0,002211750; (49);
0,002214860; (5);
0,002217985; (164);
0,002286295; (49);
0,002289400; (2);
0,002292495; (106);
0,002361025; (49);
0,002364140; (13);
0,002367260; (85);
0,002436065; (49);
0,002439195; (23);
0,002442320; (148);
0,002510870; (49);
0,002513965; (21);
0,002517065; (23);
0,002585565; (49);
0,002588680; (16);
0,002591815; (149);
0,002660715; (49);
0,002663820; (15);
0,002666930; (105);
0,002735400; (49);
0,002738490; (9);
0,002741585; (232);
0,002809665; (49);
0,002812745; (1);
0,002815840; (34);
0,002884240; (49);
0,002887345; (17);
0,002890460; (137);
0,002958605; (49);
0,002961695; (25);
0,002964775; (74);
0,003033085; (49);
0,003036200; (40);
0,003039310; (36);
0,003108070; (49);
0,003111195; (53);
0,003114325; (42);
0,003183085; (49);
0,003186180; (68);
0,003189290; (59);
0,003257770; (49);
0,003260910; (78);
0,003264025; (122);
0,003332860; (49);
0,003335960; (92);
0,003339065; (234);
0,003407470; (49);
0,003410580; (98);
0,003413695; (48);
0,003481945; (49);
0,003485040; (105);
0,003488140; (138);
0,003556635; (49);
0,003559755; (107);
0,003562870; (85);
0,003631170; (49);
0,003634270; (109);
0,003637355; (42);
0,003705920; (49);
0,003709035; (109);
0,003712160; (181);
0,003780900; (49);
0,003784015; (106);
0,003787150; (160);
0,003855810; (49);
0,003858915; (98);
0,003862015; (181);
0,003930480; (49);
0,003933595; (94);
0,003936705; (106);
0,004005245; (49);
0,004008335; (77);
0,004011435; (169);
0,004079760; (49);
0,004082865; (64);
0,004085980; (189);
0,004154685; (49);
0,004157790; (52);
0,004160880; (221);
0,004229060; (49);
0,004232150; (39);
0,004235230; (235);
0,004303005; (49);
0,004306080; (26);
0,004309170; (16);
0,004377310; (49);
0,004380405; (10);
0,004383495; (52);
0,004451860; (49);
0,004454990; (2);
0,004458105; (32);
0,004526835; (49);
0,004529935; (9);
0,004533035; (138);
0,004601505; (49);
0,004604615; (13);
0,004607735; (164);
0,004676255; (49);
0,004679350; (15);
0,004682450; (139);
0,004750690; (49);
0,004753800; (18);
0,004756900; (239);
0,004824835; (49);
0,004827925; (17);
0,004831015; (21);
0,004899265; (49);
0,004902365; (15);
0,004905465; (41);
0,004973440; (49);
0,004976520; (4);
0,004979610; (85);
0,005047840; (49);
0,005050940; (4);
0,005054035; (82);
0,005122645; (49);
0,005125775; (14);
0,005128895; (229);
0,005197560; (49);
0,005200645; (29);
0,005203745; (0);
0,005272090; (49);
0,005275210; (44);
0,005278325; (66);
0,005346995; (49);
0,005350095; (59);
0,005353185; (43);
0,005421420; (49);
0,005424530; (67);
0,005427635; (43);
0,005495720; (49);
0,005498810; (80);
0,005501890; (18);
0,005570240; (49);
0,005573345; (94);
0,005576455; (202);
0,005644590; (49);
0,005647685; (104);
0,005650765; (181);
0,005719155; (49);
0,005722265; (108);
0,005725370; (170);
0,005794035; (49);
0,005797150; (110);
0,005800265; (138);
0,005868770; (49);
0,005871875; (111);
0,005874975; (145);
0,005943310; (49);
0,005946425; (108);
0,005949540; (10);
0,006018215; (49);
0,006021315; (108);
0,006024410; (42);
0,006092660; (49);
0,006095765; (97);
0,006098865; (119);
0,006167025; (49);
0,006170115; (89);
0,006173210; (123);
0,006241620; (49);
0,006244730; (78);
0,006247835; (131);
0,006315970; (49);
0,006319050; (62);
0,006322140; (245);
0,006390460; (49);
0,006393570; (49);
0,006396685; (137);
0,006465320; (49);
0,006468435; (33);
0,006471560; (107);
0,006540220; (49);
0,006543330; (21);
0,006546435; (5);
0,006614940; (49);
0,006618070; (9);
0,006621180; (233);
0,006690030; (49);
0,006693125; (0);
0,006696235; (47);
0,006764635; (49);
0,006767740; (8);
0,006770845; (17);
0,006838940; (49);
0,006842025; (13);
0,006845115; (148);
0,006913455; (49);
0,006916565; (17);
0,006919670; (42);
0,006987790; (49);
0,006990875; (17);
0,006993975; (119);
0,007062370; (49);
0,007065475; (16);
0,007068590; (47);
0,007137230; (49);
0,007140350; (11);
0,007143465; (247);
0,007211980; (49);
0,007215075; (0);
0,007218175; (150);
0,007286520; (49);
0,007289620; (7);
0,007292750; (213);
0,007361505; (49);
0,007364610; (19);
0,007367710; (173);
0,007436120; (49);
0,007439225; (24);
0,007442335; (221);
0,007510445; (49);
0,007513535; (38);
0,007516635; (200);
0,007585045; (49);
0,007588150; (58);
0,007591270; (219);
0,007659530; (49);
0,007662620; (69);
0,007665720; (182);
0,007734205; (49);
0,007737325; (83);
0,007740425; (234);
0,007808990; (49);
0,007812110; (96);
0,007815215; (218);
0,007883720; (49);
0,007886820; (104);
0,007889905; (72);
0,007958255; (49);
0,007961370; (110);
0,007964500; (151);
0,008033250; (49);
0,008036345; (110);
0,008039445; (21);
0,008107855; (49);
0,008110960; (113);
0,008114065; (16);
0,008182175; (49);
0,008185270; (108);
0,008188370; (213);
0,008256780; (49);
0,008259890; (104);
0,008263005; (144);
0,008331135; (49);
0,008334225; (95);
0,008337325; (34);
0,008405785; (49);
0,008408900; (81);
0,008412005; (232);
0,008480470; (49);
0,008483575; (67);
0,008486685; (4);
0,008555100; (49);
0,008558185; (60);
0,008561275; (170);
0,008629460; (49);
0,008632570; (46);
0,008635680; (45);
0,008704355; (49);
0,008707455; (34);
0,008710550; (109);
0,008778930; (49);
0,008782035; (18);
0,008785145; (37);
0,008853085; (49);
0,008856175; (6);
0,008859275; (215);
0,008927585; (49);
0,008930695; (1);
0,008933800; (223);
0,009001770; (49);
0,009004850; (11);
0,009007935; (165);
0,009076175; (49);
0,009079270; (16);
0,009082380; (170);
0,009150855; (49);
0,009153970; (18);
0,009157090; (106);
0,009225750; (49);
0,009228850; (18);
0,009231940; (117);
0,009300290; (49);
0,009303415; (13);
0,009306515; (170);
0,009375200; (49);
0,009378300; (11);
0,009381400; (181);
0,009449640; (49);
0,009452740; (3);
0,009455845; (106);
0,009523795; (49);
0,009526875; (7);
0,009529960; (133);
0,009598150; (49);
0,009601255; (21);
0,009604355; (254);
0,009672345; (49);
0,009675425; (35);
0,009678505; (221);
0,009746735; (49);
0,009749840; (47);
0,009752940; (234);
0,009821600; (49);
0,009824730; (60);
0,009827850; (194);
0,009896660; (49);
0,009899765; (75);
0,009902865; (133);
0,009971385; (49);
0,009974495; (89);
0,009977620; (122);
0,010046465; (49);
0,010049570; (98);
0,010052680; (82);
0,010121005; (49);
0,010124100; (106);
0,010127190; (109);
0,010195115; (49);
0,010198195; (107);
0,010201275; (144);
0,010269465; (49);
0,010272560; (111);
0,010275660; (118);
0,010343830; (49);
0,010346930; (113);
0,010350020; (4);
0,010418415; (49);
0,010421525; (106);
0,010424630; (170);
0,010493395; (49);
0,010496535; (93);
0,010499645; (212);
