Time;SPI (1,2,3,4)
0,000049155; (49);
0,000052235; (35);
0,000055315; (199);
0,000123260; (49);
0,000126360; (32);
0,000129465; (222);
0,000198000; (49);
0,000201120; (36);
0,000204245; (222);
0,000273355; (49);
0,000276500; (41);
0,000279640; (244);
0,000348520; (49);
0,000351645; (51);
0,000354750; (183);
0,000422990; (49);
0,000426060; (68);
0,000429140; (20);
0,000497155; (49);
0,000500250; (84);
0,000503350; (189);
0,000571935; (49);
0,000575045; (101);
0,000578170; (214);
0,000646975; (49);
0,000650105; (118);
0,000653225; (74);
0,000721535; (49);
0,000724615; (144);
0,000727690; (76);
0,000795640; (49);
0,000798745; (160);
0,000801840; (33);
0,000870295; (49);
0,000873400; (178);
0,000876505; (196);
0,000945295; (49);
0,000948425; (195);
0,000951550; (35);
0,001020115; (49);
0,001023220; (207);
0,001026320; (87);
0,001094915; (49);
0,001098040; (217);
0,001101170; (136);
0,001169575; (49);
0,001172680; (220);
0,001175780; (117);
0,001244360; (49);
0,001247485; (227);
0,001250610; (123);
0,001319415; (49);
0,001322540; (220);
0,001325665; (210);
0,001394130; (49);
0,001397225; (214);
0,001400330; (60);
0,001468780; (49);
0,001471905; (204);
0,001475030; (96);
0,001543820; (49);
0,001546915; (189);
0,001550020; (133);
0,001618375; (49);
0,001621490; (171);
0,001624595; (106);
0,001692650; (49);
0,001695735; (152);
0,001698825; (139);
0,001767190; (49);
0,001770305; (134);
0,001773410; (12);
0,001841485; (49);
0,001844570; (113);
0,001847660; (44);
0,001916000; (49);
0,001919105; (94);
0,001922220; (37);
0,001990950; (49);
0,001994075; (73);
0,001997185; (89);
0,002065810; (49);
0,002068915; (51);
0,002072015; (169);
0,002140465; (49);
0,002143590; (46);
0,002146700; (168);
0,002215490; (49);
0,002218595; (41);
0,002221690; (35);
0,002290055; (49);
0,002293160; (33);
0,002296265; (218);
0,002364320; (49);
0,002367400; (33);
0,002370480; (156);
0,002438615; (49);
0,002441710; (35);
0,002444815; (63);
0,002512730; (49);
0,002515805; (44);
0,002518895; (80);
0,002587145; (49);
0,002590240; (52);
0,002593345; (204);
0,002661960; (49);
0,002665070; (68);
0,002668195; (60);
0,002737055; (49);
0,002740170; (86);
0,002743275; (142);
0,002811850; (49);
0,002814960; (105);
0,002818085; (59);
0,002886740; (49);
0,002889840; (124);
0,002892935; (152);
0,002961330; (49);
0,002964440; (140);
0,002967555; (28);
0,003035915; (49);
0,003039010; (161);
0,003042105; (246);
0,003110735; (49);
0,003113855; (182);
0,003116965; (112);
0,003185375; (49);
0,003188480; (196);
0,003191575; (251);
0,003260005; (49);
0,003263120; (213);
0,003266235; (3);
0,003334610; (49);
0,003337715; (218);
0,003340810; (51);
0,003409165; (49);
0,003412245; (223);
0,003415335; (17);
0,003483455; (49);
0,003486560; (223);
0,003489665; (164);
0,003558200; (49);
0,003561300; (220);
