Time;SPI (1,2,3,4)
0,000030860; (49);
0,000033960; (117);
0,000037070; (47);
0,000105570; (49);
0,000108695; (124);
0,000111810; (168);
0,000180040; (49);
0,000183130; (125);
0,000186220; (101);
0,000254645; (49);
0,000257745; (155);
0,000260870; (7);
0,000329045; (49);
0,000332135; (136);
0,000335235; (3);
0,000403680; (49);
0,000406795; (150);
0,000409900; (155);
0,000478080; (49);
0,000481170; (108);
0,000484255; (113);
0,000552685; (49);
0,000555790; (108);
0,000558900; (152);
0,000627640; (49);
0,000630780; (120);
0,000633905; (184);
0,000702620; (49);
0,000705725; (118);
0,000708825; (242);
0,000777300; (49);
0,000780420; (149);
0,000783555; (124);
0,000852450; (49);
0,000855555; (164);
0,000858670; (236);
0,000927080; (49);
0,000930180; (146);
0,000933280; (206);
0,001001295; (49);
0,001004390; (142);
0,001007475; (152);
0,001075785; (49);
0,001078885; (126);
0,001082000; (105);
0,001150200; (49);
0,001153290; (143);
0,001156385; (54);
0,001224735; (49);
0,001227845; (171);
0,001230945; (111);
0,001299705; (49);
0,001302845; (144);
0,001305965; (23);
0,001374605; (49);
0,001377705; (143);
0,001380815; (228);
0,001449290; (49);
0,001452410; (142);
0,001455540; (17);
0,001524420; (49);
0,001527530; (94);
0,001530625; (32);
0,001598995; (49);
0,001602110; (119);
0,001605230; (6);
0,001673290; (49);
0,001676385; (82);
0,001679470; (139);
0,001747880; (49);
0,001750990; (56);
0,001754105; (150);
0,001822195; (49);
0,001825290; (85);
0,001828380; (170);
0,001896750; (49);
0,001899860; (100);
0,001902975; (143);
0,001971620; (49);
0,001974735; (116);
0,001977860; (152);
0,002046335; (49);
0,002049435; (148);
0,002052535; (205);
0,002120940; (49);
0,002124065; (105);
0,002127185; (220);
0,002195975; (49);
0,002199100; (100);
0,002202205; (75);
0,002270845; (49);
0,002273960; (133);
0,002277070; (188);
0,002345315; (49);
0,002348410; (150);
0,002351520; (25);
0,002420150; (49);
0,002423270; (164);
0,002426375; (121);
0,002494725; (49);
0,002497815; (98);
0,002500910; (145);
0,002569455; (49);
0,002572570; (117);
0,002575695; (168);
0,002644100; (49);
0,002647200; (114);
0,002650305; (155);
0,002718755; (49);
0,002721845; (129);
0,002724935; (215);
0,002793160; (49);
0,002796275; (138);
0,002799385; (150);
0,002867945; (49);
0,002871040; (144);
0,002874140; (176);
0,002942435; (49);
0,002945555; (126);
0,002948670; (93);
0,003017495; (49);
0,003020605; (117);
0,003023700; (31);
0,003092020; (49);
0,003095100; (78);
0,003098180; (210);
0,003166225; (49);
0,003169335; (97);
0,003172440; (93);
0,003241135; (49);
0,003244255; (96);
0,003247380; (203);
0,003315890; (49);
0,003318995; (95);
0,003322105; (89);
0,003390640; (49);
0,003393740; (48);
0,003396835; (235);
0,003465225; (49);
0,003468340; (89);
0,003471455; (230);
0,003540175; (49);
0,003543270; (116);
0,003546380; (5);
0,003614860; (49);
0,003617975; (137);
0,003621090; (76);
0,003689315; (49);
0,003692405; (139);
0,003695495; (154);
0,003763835; (49);
0,003766935; (108);
0,003770055; (36);
0,003838140; (49);
0,003841235; (121);
0,003844325; (6);
0,003912635; (49);
0,003915750; (137);
0,003918860; (88);
0,003986975; (49);
0,003990070; (109);
0,003993160; (4);
0,004061595; (49);
0,004064705; (163);
0,004067805; (77);
0,004136765; (49);
0,004139900; (116);
0,004143040; (24);
0,004211525; (49);
0,004214620; (132);
0,004217710; (189);
0,004285935; (49);
0,004289035; (182);
0,004292160; (214);
0,004360730; (49);
0,004363835; (172);
0,004366940; (77);
0,004435680; (49);
0,004438810; (182);
0,004441940; (203);
0,004510425; (49);
0,004513530; (140);
0,004516630; (83);
0,004585170; (49);
0,004588295; (144);
0,004591405; (63);
0,004659750; (49);
0,004662845; (132);
0,004665945; (169);
0,004734530; (49);
0,004737650; (111);
0,004740765; (48);
0,004809480; (49);
0,004812620; (107);
0,004815745; (32);
0,004884365; (49);
0,004887460; (106);
0,004890570; (107);
0,004959110; (49);
0,004962235; (170);
0,004965350; (95);
0,005034220; (49);
0,005037315; (123);
0,005040420; (144);
0,005108850; (49);
0,005111980; (114);
0,005115105; (83);
0,005183910; (49);
0,005187025; (139);
0,005190120; (173);
0,005258465; (49);
0,005261550; (117);
0,005264640; (26);
0,005332525; (49);
0,005335605; (100);
0,005338695; (68);
0,005406975; (49);
0,005410085; (97);
0,005413180; (40);
0,005481450; (49);
0,005484560; (98);
0,005487655; (48);
0,005556030; (49);
0,005559125; (81);
0,005562215; (160);
0,005630365; (49);
0,005633475; (62);
0,005636590; (20);
0,005705150; (49);
0,005708250; (105);
0,005711350; (201);
0,005779660; (49);
0,005782770; (128);
0,005785875; (72);
0,005853790; (49);
0,005856880; (168);
0,005859975; (148);
0,005928265; (49);
0,005931365; (136);
0,005934470; (212);
0,006002405; (49);
0,006005485; (113);
0,006008575; (26);
0,006076775; (49);
0,006079875; (113);
0,006082985; (199);
0,006151595; (49);
0,006154705; (125);
0,006157840; (201);
0,006226410; (49);
0,006229505; (93);
0,006232605; (234);
0,006300915; (49);
0,006304040; (121);
0,006307160; (32);
0,006375800; (49);
0,006378900; (105);
0,006382000; (127);
0,006450205; (49);
0,006453285; (157);
0,006456365; (223);
0,006524175; (49);
0,006527245; (181);
0,006530335; (219);
0,006598470; (49);
0,006601570; (134);
0,006604660; (248);
0,006672635; (49);
0,006675725; (125);
0,006678815; (27);
0,006747155; (49);
0,006750265; (144);
0,006753370; (51);
0,006822070; (49);
0,006825190; (123);
0,006828315; (198);
0,006897205; (49);
0,006900320; (132);
0,006903425; (88);
0,006972005; (49);
0,006975130; (125);
0,006978255; (119);
0,007046730; (49);
0,007049815; (126);
0,007052895; (56);
0,007120755; (49);
0,007123835; (118);
0,007126915; (215);
0,007194700; (49);
0,007197790; (115);
0,007200880; (156);
0,007268850; (49);
0,007271920; (118);
0,007275000; (176);
0,007342800; (49);
0,007345890; (108);
0,007348980; (123);
0,007417200; (49);
0,007420270; (103);
0,007423340; (83);
0,007491260; (49);
0,007494355; (105);
0,007497455; (177);
0,007565840; (49);
0,007568940; (139);
0,007572025; (203);
0,007640600; (49);
0,007643715; (158);
0,007646830; (115);
0,007715140; (49);
0,007718235; (155);
0,007721325; (211);
0,007789865; (49);
0,007792980; (105);
0,007796095; (70);
0,007864365; (49);
0,007867465; (61);
0,007870550; (165);
0,007939070; (49);
0,007942195; (83);
0,007945320; (104);
0,008014040; (49);
0,008017160; (103);
0,008020285; (202);
0,008088800; (49);
0,008091910; (115);
0,008095015; (164);
0,008163485; (49);
0,008166610; (120);
0,008169735; (216);
0,008238465; (49);
0,008241565; (130);
0,008244670; (222);
0,008313045; (49);
0,008316160; (125);
0,008319270; (55);
0,008387430; (49);
0,008390520; (135);
0,008393615; (217);
0,008462075; (49);
