Time;SPI (4,2,1,3)
0,000023810; (49);
0,000026915; (252);
0,000030005; (220);
0,000099410; (49);
0,000102530; (252);
0,000105655; (221);
0,000175440; (49);
0,000178540; (252);
0,000181650; (222);
0,000251195; (49);
0,000254330; (252);
0,000257445; (223);
0,000327330; (49);
0,000330440; (252);
0,000333540; (224);
0,000403075; (49);
0,000406205; (252);
0,000409340; (225);
0,000479215; (49);
0,000482325; (252);
0,000485425; (226);
0,000554955; (49);
0,000558100; (252);
0,000561215; (227);
0,000631045; (49);
0,000634145; (252);
0,000637250; (228);
0,000706700; (49);
0,000709810; (252);
0,000712930; (229);
0,000782060; (49);
0,000785140; (252);
0,000788215; (230);
0,000857270; (49);
0,000860380; (252);
0,000863480; (231);
0,000932310; (49);
0,000935385; (252);
0,000938470; (232);
0,001007590; (49);
0,001010685; (252);
0,001013785; (233);
0,001082815; (49);
0,001085905; (252);
0,001089000; (234);
0,001158265; (49);
0,001161375; (252);
0,001164480; (235);
0,001233495; (49);
0,001236575; (252);
0,001239660; (236);
0,001308930; (49);
0,001312030; (252);
0,001315145; (237);
0,001384735; (49);
0,001387850; (252);
0,001390975; (238);
0,001460640; (49);
0,001463745; (252);
0,001466835; (239);
0,001536235; (49);
0,001539355; (252);
0,001542475; (240);
0,001612240; (49);
0,001615340; (252);
0,001618440; (241);
0,001687995; (49);
0,001691110; (252);
0,001694250; (242);
0,001764030; (49);
0,001767135; (252);
0,001770245; (243);
0,001839780; (49);
0,001842915; (252);
0,001846040; (244);
0,001915835; (49);
0,001918935; (252);
0,001922045; (245);
0,001991550; (49);
0,001994655; (252);
0,001997775; (246);
0,002067340; (49);
0,002070445; (252);
0,002073545; (247);
0,002142905; (49);
0,002146030; (252);
0,002149150; (248);
0,002218865; (49);
0,002221960; (252);
0,002225060; (249);
0,002294435; (49);
0,002297555; (252);
0,002300675; (250);
0,002370470; (49);
0,002373575; (252);
0,002376675; (251);
0,002446120; (49);
0,002449230; (252);
0,002452345; (252);
0,002521475; (49);
0,002524555; (252);
0,002527640; (253);
0,002596880; (49);
0,002599985; (252);
0,002603095; (254);
0,002672065; (49);
0,002675160; (252);
0,002678240; (255);
0,002747525; (49);
0,002750635; (253);
0,002753735; (0);
0,002822730; (49);
0,002825815; (253);
0,002828910; (1);
0,002898185; (49);
0,002901295; (253);
0,002904400; (2);
0,002973400; (49);
0,002976485; (253);
0,002979570; (3);
0,003048910; (49);
0,003052010; (253);
0,003055115; (4);
0,003124575; (49);
0,003127690; (253);
0,003130810; (5);
0,003200330; (49);
0,003203425; (253);
0,003206530; (6);
0,003275875; (49);
0,003278995; (253);
0,003282110; (7);
0,003351625; (49);
0,003354715; (253);
0,003357800; (8);
0,003427035; (49);
0,003430145; (253);
0,003433255; (9);
0,003502870; (49);
0,003505970; (253);
0,003509065; (10);
0,003578400; (49);
0,003581510; (253);
0,003584625; (11);
0,003654160; (49);
0,003657255; (253);
0,003660340; (12);
0,003729550; (49);
0,003732660; (253);
0,003735780; (13);
0,003805485; (49);
0,003808585; (253);
0,003811700; (14);
0,003881145; (49);
0,003884265; (253);
0,003887375; (15);
0,003956495; (49);
0,003959560; (253);
0,003962640; (16);
0,004031295; (49);
0,004034380; (253);
0,004037460; (17);
0,004106450; (49);
0,004109535; (253);
0,004112625; (18);
0,004182025; (49);
0,004185135; (253);
0,004188250; (19);
0,004257415; (49);
0,004260505; (253);
0,004263610; (20);
0,004333050; (49);
0,004336160; (253);
0,004339280; (21);
0,004408445; (49);
0,004411530; (253);
0,004414625; (22);
0,004483990; (49);
0,004487110; (253);
0,004490220; (23);
0,004559395; (49);
0,004562490; (253);
0,004565585; (24);
0,004634945; (49);
0,004638055; (253);
0,004641170; (25);
0,004710920; (49);
0,004714050; (253);
0,004717185; (26);
0,004786890; (49);
0,004789995; (253);
0,004793095; (27);
0,004862660; (49);
0,004865800; (253);
0,004868920; (28);
0,004938695; (49);
0,004941810; (253);
0,004944920; (29);
0,005014480; (49);
0,005017605; (253);
0,005020740; (30);
0,005090525; (49);
0,005093635; (253);
0,005096735; (31);
0,005166240; (49);
0,005169360; (253);
0,005172480; (32);
0,005242045; (49);
0,005245150; (253);
0,005248245; (33);
0,005317620; (49);
0,005320740; (253);
0,005323870; (34);
0,005393570; (49);
0,005396675; (253);
0,005399770; (35);
0,005469145; (49);
0,005472265; (253);
0,005475380; (36);
0,005545175; (49);
0,005548275; (253);
0,005551390; (37);
0,005620920; (49);
0,005624035; (253);
0,005627165; (38);
0,005697045; (49);
0,005700155; (253);
0,005703255; (39);
0,005772775; (49);
0,005775910; (253);
0,005779025; (40);
0,005848925; (49);
0,005852025; (253);
0,005855130; (41);
0,005924575; (49);
0,005927690; (253);
0,005930800; (42);
0,005999935; (49);
0,006003020; (253);
0,006006105; (43);
0,006075345; (49);
0,006078445; (253);
0,006081550; (44);
0,006150535; (49);
0,006153615; (253);
0,006156700; (45);
0,006225920; (49);
0,006229025; (253);
0,006232135; (46);
0,006301130; (49);
0,006304215; (253);
0,006307305; (47);
0,006376570; (49);
0,006379680; (253);
0,006382780; (48);
0,006451785; (49);
0,006454870; (253);
0,006457955; (49);
0,006527290; (49);
0,006530395; (253);
0,006533495; (50);
0,006602960; (49);
0,006606070; (253);
0,006609180; (51);
0,006678710; (49);
0,006681805; (253);
0,006684905; (52);
0,006754255; (49);
0,006757365; (253);
0,006760485; (53);
0,006830015; (49);
0,006833100; (253);
0,006836190; (54);
0,006905410; (49);
0,006908530; (253);
0,006911640; (55);
0,006981265; (49);
0,006984370; (253);
0,006987460; (56);
0,007056795; (49);
0,007059905; (253);
0,007063020; (57);
0,007132560; (49);
0,007135655; (253);
0,007138740; (58);
0,007207950; (49);
0,007211060; (253);
0,007214170; (59);
0,007283885; (49);
0,007286990; (253);
0,007290100; (60);
0,007359545; (49);
0,007362660; (253);
0,007365780; (61);
0,007434905; (49);
0,007437980; (253);
0,007441055; (62);
0,007510140; (49);
0,007513240; (253);
0,007516335; (63);
0,007585365; (49);
0,007588460; (253);
0,007591550; (64);
0,007660840; (49);
0,007663945; (253);
0,007667055; (65);
0,007736055; (49);
0,007739135; (253);
0,007742230; (66);
0,007811510; (49);
0,007814615; (253);
0,007817715; (67);
0,007886735; (49);
0,007889820; (253);
0,007892900; (68);
0,007962180; (49);
0,007965280; (253);
0,007968395; (69);
0,008037790; (49);
0,008040905; (253);
0,008044025; (70);
0,008113540; (49);
0,008116635; (253);
0,008119730; (71);
0,008188965; (49);
0,008192085; (253);
0,008195195; (72);
0,008264710; (49);
0,008267800; (253);
0,008270895; (73);
0,008340135; (49);
0,008343245; (253);
0,008346355; (74);
0,008415890; (49);
0,008418985; (253);
0,008422075; (75);
0,008491305; (49);
0,008494420; (253);
0,008497530; (76);
0,008567150; (49);
0,008570240; (253);
0,008573345; (77);
0,008642680; (49);
0,008645790; (253);
0,008648910; (78);
0,008718175; (49);
0,008721270; (253);
0,008724365; (79);
0,008793560; (49);
0,008796680; (253);
0,008799790; (80);
0,008869360; (49);
0,008872450; (253);
0,008875535; (81);
0,008944665; (49);
0,008947755; (253);
0,008950860; (82);
0,009019680; (49);
0,009022765; (253);
0,009025850; (83);
0,009094970; (49);
0,009098065; (253);
0,009101170; (84);
0,009170010; (49);
0,009173085; (253);
0,009176175; (85);
0,009245360; (49);
0,009248455; (253);
0,009251555; (86);
0,009320405; (49);
0,009323480; (253);
0,009326565; (87);
0,009395665; (49);
0,009398770; (253);
0,009401860; (88);
0,009471350; (49);
0,009474470; (253);
0,009477595; (89);
0,009547365; (49);
0,009550465; (253);
0,009553570; (90);
0,009623090; (49);
0,009626210; (253);
0,009629330; (91);
0,009698955; (49);
0,009702055; (253);
0,009705150; (92);
0,009774550; (49);
0,009777670; (253);
0,009780790; (93);
0,009850575; (49);
0,009853675; (253);
0,009856790; (94);
0,009926335; (49);
0,009929470; (253);
0,009932585; (95);
0,010002465; (49);
0,010005575; (253);
0,010008680; (96);
0,010078170; (49);
0,010081290; (253);
0,010084425; (97);
0,010153975; (49);
0,010157070; (253);
0,010160170; (98);
0,010229550; (49);
0,010232680; (253);
0,010235785; (99);
0,010305585; (49);
0,010308685; (253);
0,010311790; (100);
0,010381295; (49);
0,010384410; (253);
0,010387535; (101);
0,010456970; (49);
0,010460060; (253);
0,010463165; (102);
0,010532450; (49);
0,010535560; (253);
0,010538660; (103);
0,010607785; (49);
0,010610875; (253);
0,010613960; (104);
0,010683370; (49);
0,010686480; (253);
0,010689590; (105);
0,010758735; (49);
0,010761830; (253);
0,010764915; (106);
0,010834130; (49);
0,010837240; (253);
0,010840345; (107);
0,010909345; (49);
0,010912425; (253);
0,010915510; (108);
0,010984790; (49);
0,010987895; (253);
0,010991005; (109);
0,011060020; (49);
0,011063105; (253);
0,011066190; (110);
0,011135450; (49);
0,011138560; (253);
0,011141670; (111);
0,011211270; (49);
0,011214390; (253);
0,011217510; (112);
0,011287185; (49);
0,011290290; (253);
0,011293380; (113);
0,011362785; (49);
0,011365895; (253);
0,011369025; (114);
0,011438805; (49);
0,011441905; (253);
0,011445015; (115);
0,011514515; (49);
0,011517650; (253);
0,011520770; (116);
0,011590390; (49);
0,011593495; (253);
0,011596595; (117);
0,011665995; (49);
0,011669100; (253);
0,011672220; (118);
0,011741920; (49);
0,011745020; (253);
0,011748125; (119);
0,011817500; (49);
0,011820625; (253);
0,011823745; (120);
0,011893525; (49);
0,011896635; (253);
0,011899740; (121);
0,011969235; (49);
0,011972355; (253);
0,011975480; (122);
0,012044920; (49);
0,012048010; (253);
0,012051115; (123);
0,012120460; (49);
0,012123595; (253);
0,012126715; (124);
0,012196435; (49);
0,012199530; (253);
0,012202630; (125);
0,012271915; (49);
0,012275015; (253);
0,012278130; (126);
0,012347095; (49);
0,012350180; (253);
0,012353265; (127);
0,012422490; (49);
0,012425600; (253);
0,012428705; (128);
0,012497690; (49);
0,012500775; (253);
0,012503860; (129);
0,012573080; (49);
0,012576190; (253);
0,012579295; (130);
0,012648300; (49);
0,012651385; (253);
0,012654470; (131);
0,012723755; (49);
0,012726855; (253);
0,012729960; (132);
0,012799110; (49);
0,012802205; (253);
0,012805300; (133);
0,012874655; (49);
0,012877765; (253);
0,012880885; (134);
0,012950325; (49);
0,012953440; (253);
0,012956540; (135);
0,013026085; (49);
0,013029185; (253);
0,013032280; (136);
0,013101630; (49);
0,013104745; (253);
0,013107855; (137);
0,013177380; (49);
0,013180475; (253);
0,013183565; (138);
0,013252800; (49);
0,013255915; (253);
0,013259025; (139);
0,013328570; (49);
0,013331660; (253);
0,013334745; (140);
0,013403975; (49);
0,013407085; (253);
0,013410205; (141);
0,013479910; (49);
0,013483010; (253);
0,013486125; (142);
0,013555620; (49);
0,013558745; (253);
0,013561865; (143);
0,013631295; (49);
0,013634395; (253);
0,013637495; (144);
0,013706820; (49);
0,013709935; (253);
0,013713045; (145);
0,013782335; (49);
0,013785420; (253);
0,013788510; (146);
0,013857590; (49);
0,013860685; (253);
0,013863780; (147);
0,013932645; (49);
0,013935740; (253);
0,013938830; (148);
0,014008015; (49);
0,014011115; (253);
0,014014220; (149);
0,014083060; (49);
0,014086135; (253);
0,014089220; (150);
0,014158405; (49);
0,014161505; (253);
0,014164610; (151);
0,014233645; (49);
0,014236740; (253);
0,014239830; (152);
0,014309095; (49);
0,014312210; (253);
0,014315310; (153);
0,014384895; (49);
0,014388015; (253);
0,014391130; (154);
0,014460815; (49);
0,014463910; (253);
0,014467010; (155);
0,014536410; (49);
0,014539545; (253);
0,014542665; (156);
0,014612435; (49);
0,014615545; (253);
0,014618660; (157);
0,014688220; (49);
0,014691345; (253);
0,014694480; (158);
0,014764330; (49);
0,014767440; (253);
0,014770545; (159);
0,014840050; (49);
0,014843170; (253);
0,014846290; (160);
0,014915935; (49);
0,014919035; (253);
0,014922130; (161);
0,014991510; (49);
0,014994630; (253);
0,014997760; (162);
0,015067450; (49);
0,015070550; (253);
0,015073645; (163);
0,015143035; (49);
0,015146155; (253);
0,015149270; (164);
0,015218980; (49);
0,015222085; (253);
0,015225185; (165);
0,015294510; (49);
0,015297620; (253);
0,015300740; (166);
0,015370010; (49);
0,015373105; (253);
0,015376195; (167);
0,015445385; (49);
0,015448505; (253);
0,015451620; (168);
0,015521195; (49);
0,015524280; (253);
0,015527375; (169);
0,015596430; (49);
0,015599515; (253);
0,015602600; (170);
0,015671235; (49);
0,015674310; (253);
0,015677385; (171);
0,015746340; (49);
0,015749435; (253);
0,015752520; (172);
0,015821400; (49);
0,015824485; (253);
0,015827570; (173);
0,015896745; (49);
0,015899850; (253);
0,015902950; (174);
0,015971990; (49);
0,015975080; (253);
0,015978175; (175);
0,016047445; (49);
0,016050555; (253);
0,016053660; (176);
0,016123245; (49);
0,016126365; (253);
0,016129485; (177);
0,016199175; (49);
0,016202270; (253);
0,016205370; (178);
0,016274760; (49);
0,016277895; (253);
0,016281015; (179);
0,016350785; (49);
0,016353895; (253);
0,016357000; (180);
0,016426510; (49);
0,016429630; (253);
0,016432750; (181);
0,016502445; (49);
0,016505540; (253);
0,016508640; (182);
0,016578015; (49);
0,016581135; (253);
0,016584255; (183);
0,016653960; (49);
0,016657065; (253);
0,016660155; (184);
0,016729510; (49);
0,016732620; (253);
0,016735730; (185);
0,016805155; (49);
0,016808245; (253);
0,016811330; (186);
0,016880545; (49);
0,016883660; (253);
0,016886770; (187);
0,016956340; (49);
0,016959435; (253);
0,016962525; (188);
0,017031615; (49);
0,017034705; (253);
0,017037800; (189);
0,017106450; (49);
0,017109535; (253);
0,017112620; (190);
0,017181650; (49);
0,017184740; (253);
0,017187825; (191);
0,017256765; (49);
0,017259855; (253);
0,017262950; (192);
0,017332130; (49);
0,017335235; (253);
0,017338325; (193);
0,017407170; (49);
0,017410255; (253);
0,017413330; (194);
0,017482525; (49);
0,017485600; (253);
0,017488675; (195);
0,017557600; (49);
0,017560695; (253);
0,017563795; (196);
0,017633310; (49);
0,017636430; (253);
0,017639555; (197);
0,017709530; (49);
0,017712665; (253);
0,017715810; (198);
0,017785470; (49);
0,017788590; (253);
0,017791700; (199);
0,017861510; (49);
0,017864645; (253);
0,017867760; (200);
0,017937425; (49);
0,017940525; (253);
0,017943630; (201);
0,018013180; (49);
0,018016310; (253);
0,018019445; (202);
0,018089240; (49);
0,018092350; (253);
0,018095450; (203);
0,018164955; (49);
0,018168085; (253);
0,018171190; (204);
0,018240705; (49);
0,018243795; (253);
0,018246900; (205);
0,018316275; (49);
0,018319390; (253);
0,018322515; (206);
0,018392240; (49);
0,018395345; (253);
0,018398435; (207);
0,018467770; (49);
0,018470890; (253);
0,018474000; (208);
0,018543280; (49);
0,018546375; (253);
0,018549460; (209);
0,018618550; (49);
0,018621635; (253);
0,018624730; (210);
0,018693535; (49);
0,018696620; (253);
0,018699705; (211);
0,018768835; (49);
0,018771930; (253);
0,018775030; (212);
0,018843875; (49);
0,018846950; (253);
0,018850040; (213);
0,018919225; (49);
0,018922315; (253);
0,018925420; (214);
0,018994270; (49);
0,018997345; (253);
0,019000430; (215);
0,019069540; (49);
0,019072640; (253);
0,019075735; (216);
0,019144965; (49);
0,019148075; (253);
0,019151180; (217);
0,019220680; (49);
0,019223790; (253);
0,019226900; (218);
0,019296605; (49);
0,019299725; (253);
0,019302840; (219);
0,019372390; (49);
0,019375490; (253);
0,019378585; (220);
0,019447980; (49);
0,019451100; (253);
0,019454225; (221);
0,019524005; (49);
0,019527110; (253);
0,019530220; (222);
0,019599725; (49);
0,019602845; (253);
0,019605955; (223);
0,019675600; (49);
0,019678700; (253);
0,019681805; (224);
0,019751145; (49);
0,019754255; (253);
0,019757365; (225);
0,019826775; (49);
0,019829870; (253);
0,019832960; (226);
0,019902165; (49);
0,019905275; (253);
0,019908385; (227);
0,019978095; (49);
0,019981200; (253);
0,019984300; (228);
0,020053720; (49);
0,020056825; (253);
0,020059935; (229);
0,020128905; (49);
0,020132000; (253);
0,020135095; (230);
0,020204395; (49);
0,020207505; (253);
0,020210610; (231);
0,020279590; (49);
0,020282680; (253);
0,020285775; (232);
