Time;SPI (1,2,3,4)
0,000018775; (49);
0,000021865; (0);
0,000024950; (0);
0,000031475; (50);
0,000034560; (210);
0,000037645; (46);
0,000168525; (49);
0,000171615; (20);
0,000174700; (173);
0,000181230; (50);
0,000184335; (166);
0,000187435; (198);
0,000318435; (49);
0,000321520; (61);
0,000324610; (100);
0,000331130; (50);
0,000334225; (151);
0,000337325; (164);
0,000468585; (49);
0,000471680; (86);
0,000474775; (236);
0,000481320; (50);
0,000484405; (116);
0,000487500; (252);
0,000618265; (49);
0,000621350; (106);
0,000624445; (234);
0,000630990; (50);
0,000634085; (88);
0,000637180; (240);
0,000768515; (49);
0,000771610; (127);
0,000774710; (75);
0,000781255; (50);
0,000784345; (63);
0,000787445; (47);
0,000918980; (49);
0,000922075; (140);
0,000925170; (241);
0,000931720; (50);
0,000934805; (43);
0,000937905; (246);
0,001069180; (49);
0,001072270; (174);
0,001075365; (237);
0,001081915; (50);
0,001085010; (54);
0,001088105; (212);
0,001219305; (49);
0,001222400; (137);
0,001225500; (77);
0,001232040; (50);
0,001235135; (79);
0,001238235; (159);
0,001369700; (49);
0,001372795; (139);
0,001375895; (104);
0,001382435; (50);
0,001385520; (101);
0,001388620; (87);
0,001520000; (49);
0,001523090; (160);
0,001526180; (178);
0,001532725; (50);
0,001535820; (137);
0,001538915; (179);
0,001670265; (49);
0,001673365; (147);
0,001676460; (112);
0,001683010; (50);
0,001686115; (174);
0,001689210; (37);
0,001820585; (49);
0,001823680; (146);
0,001826775; (97);
0,001833330; (50);
0,001836435; (202);
0,001839525; (20);
0,001970780; (49);
0,001973875; (147);
0,001976965; (37);
0,001983515; (50);
0,001986605; (217);
0,001989705; (45);
0,002121045; (49);
0,002124140; (133);
0,002127235; (73);
0,002133770; (50);
0,002136875; (214);
0,002139980; (44);
0,002271235; (49);
0,002274330; (163);
0,002277425; (30);
0,002283970; (50);
0,002287065; (200);
0,002290160; (204);
0,002421575; (49);
0,002424670; (131);
0,002427755; (8);
0,002434300; (50);
0,002437395; (176);
0,002440490; (137);
0,002572020; (49);
0,002575120; (142);
0,002578220; (70);
0,002584775; (50);
0,002587875; (136);
0,002590980; (164);
0,002722175; (49);
0,002725270; (155);
0,002728365; (45);
0,002734915; (50);
0,002738010; (103);
0,002741095; (125);
0,002872595; (49);
0,002875690; (126);
0,002878775; (49);
0,002885325; (50);
0,002888415; (70);
0,002891510; (42);
0,003022770; (49);
0,003025875; (147);
0,003028970; (250);
0,003035505; (50);
0,003038600; (54);
0,003041695; (157);
0,003173050; (49);
0,003176145; (124);
0,003179240; (45);
0,003185790; (50);
0,003188880; (49);
0,003191970; (99);
0,003323510; (49);
0,003326605; (138);
0,003329690; (64);
0,003336230; (50);
0,003339325; (55);
0,003342420; (160);
0,003473620; (49);
0,003476715; (123);
0,003479820; (79);
0,003486380; (50);
0,003489480; (85);
0,003492585; (137);
0,003623940; (49);
0,003627035; (90);
0,003630140; (130);
0,003636690; (50);
0,003639790; (113);
0,003642890; (126);
0,003774275; (49);
0,003777370; (103);
0,003780455; (165);
0,003787005; (50);
0,003790100; (151);
0,003793195; (245);
0,003924530; (49);
0,003927630; (76);
0,003930720; (70);
0,003937275; (50);
0,003940365; (181);
0,003943470; (180);
0,004074715; (49);
0,004077805; (98);
0,004080895; (119);
0,004087445; (50);
0,004090550; (206);
0,004093645; (175);
0,004225045; (49);
0,004228140; (71);
0,004231225; (219);
0,004237775; (50);
0,004240875; (216);
0,004243970; (59);
0,004375495; (49);
0,004378590; (89);
0,004381685; (234);
0,004388225; (50);
0,004391310; (209);
0,004394405; (209);
0,004525895; (49);
0,004528990; (79);
0,004532095; (206);
0,004538645; (50);
0,004541750; (196);
0,004544850; (93);
0,004676150; (49);
0,004679245; (75);
0,004682340; (87);
0,004688875; (50);
0,004691970; (165);
0,004695065; (238);
0,004826340; (49);
0,004829440; (69);
0,004832535; (120);
0,004839075; (50);
0,004842160; (137);
0,004845255; (92);
0,004976465; (49);
0,004979550; (60);
0,004982645; (99);
0,004989190; (50);
0,004992285; (104);
0,004995380; (174);
0,005127090; (49);
0,005130195; (57);
0,005133310; (242);
0,005139880; (50);
0,005142980; (76);
0,005146095; (85);
0,005278195; (49);
0,005281300; (56);
0,005284415; (147);
0,005290990; (50);
0,005294090; (53);
0,005297195; (20);
0,005429145; (49);
0,005432250; (68);
0,005435355; (33);
0,005441940; (50);
0,005445050; (56);
0,005448155; (56);
0,005580120; (49);
0,005583230; (35);
0,005586335; (114);
0,005592905; (50);
0,005596010; (72);
0,005599120; (54);
0,005731010; (49);
0,005734115; (27);
0,005737230; (39);
0,005743810; (50);
0,005746915; (97);
0,005750025; (227);
0,005882180; (49);
0,005885285; (12);
0,005888395; (214);
0,005894965; (50);
0,005898080; (119);
0,005901185; (44);
0,006033065; (49);
0,006036180; (12);
0,006039280; (74);
0,006045850; (50);
0,006048955; (157);
0,006052070; (119);
0,006184215; (49);
0,006187320; (0);
0,006190435; (0);
0,006197000; (50);
0,006200105; (188);
0,006203215; (123);
0,006335175; (49);
0,006338280; (0);
0,006341390; (0);
0,006347960; (50);
0,006351055; (206);
0,006354160; (149);
0,006486105; (49);
0,006489225; (0);
0,006492365; (0);
0,006498970; (50);
0,006502085; (216);
0,006505195; (138);
0,006636740; (49);
0,006639845; (0);
0,006642940; (0);
0,006649500; (50);
0,006652605; (206);
0,006655705; (244);
0,006787430; (49);
