Time;SPI (1,2,3,4)
0,000076055; (49);
0,000079175; (82);
0,000082295; (16);
0,000151350; (49);
0,000154490; (69);
0,000157630; (20);
0,000226325; (49);
0,000229420; (69);
0,000232515; (157);
0,000300855; (49);
0,000303970; (66);
0,000307090; (37);
0,000375855; (49);
0,000378955; (66);
0,000382055; (157);
0,000450360; (49);
0,000453445; (76);
0,000456540; (154);
0,000524455; (49);
0,000527530; (85);
0,000530615; (54);
0,000598855; (49);
0,000601960; (99);
0,000605060; (219);
0,000673050; (49);
0,000676125; (111);
0,000679200; (5);
0,000747425; (49);
0,000750530; (132);
0,000753630; (84);
0,000822300; (49);
0,000825420; (153);
0,000828540; (0);
0,000897370; (49);
0,000900470; (169);
0,000903575; (2);
0,000972075; (49);
0,000975195; (192);
0,000978310; (75);
0,001047245; (49);
0,001050355; (213);
0,001053470; (40);
0,001121970; (49);
0,001125070; (227);
0,001128175; (215);
0,001196265; (49);
0,001199360; (237);
0,001202455; (105);
0,001270865; (49);
0,001273975; (252);
0,001277085; (85);
0,001345225; (49);
0,001348310; (255);
0,001351405; (191);
0,001419800; (49);
0,001422910; (255);
0,001426025; (255);
0,001494805; (49);
0,001497920; (255);
0,001501045; (170);
0,001569745; (49);
0,001572850; (245);
0,001575950; (229);
0,001644415; (49);
0,001647525; (237);
0,001650645; (174);
0,001719035; (49);
0,001722140; (217);
0,001725230; (18);
0,001793485; (49);
0,001796585; (200);
0,001799685; (213);
0,001867790; (49);
0,001870875; (184);
0,001873960; (208);
0,001942305; (49);
0,001945415; (163);
0,001948520; (181);
0,002016665; (49);
0,002019760; (147);
0,002022845; (200);
0,002091230; (49);
0,002094345; (126);
0,002097445; (37);
0,002166360; (49);
0,002169490; (110);
0,002172620; (90);
0,002241130; (49);
0,002244225; (91);
0,002247310; (242);
0,002315490; (49);
0,002318600; (79);
0,002321715; (138);
0,002390400; (49);
0,002393500; (72);
0,002396605; (203);
0,002464945; (49);
0,002468035; (69);
0,002471130; (54);
0,002539070; (49);
0,002542145; (65);
0,002545240; (255);
0,002613485; (49);
0,002616590; (70);
0,002619690; (119);
0,002687670; (49);
0,002690755; (76);
0,002693835; (136);
0,002762065; (49);
0,002765170; (86);
0,002768270; (74);
0,002836935; (49);
0,002840070; (103);
0,002843190; (21);
0,002912020; (49);
0,002915120; (117);
0,002918225; (116);
0,002986720; (49);
0,002989855; (135);
0,002992985; (235);
0,003061905; (49);
0,003065015; (160);
0,003068115; (58);
0,003136610; (49);
0,003139715; (181);
0,003142815; (42);
0,003210905; (49);
0,003214005; (197);
0,003217085; (213);
0,003285430; (49);
0,003288545; (216);
0,003291655; (32);
0,003359795; (49);
0,003362890; (228);
0,003365975; (235);
0,003434370; (49);
0,003437480; (245);
0,003440590; (49);
0,003509310; (49);
0,003512430; (250);
0,003515560; (123);
0,003584230; (49);
0,003587335; (255);
0,003590435; (255);
0,003658940; (49);
0,003662070; (255);
0,003665190; (20);
0,003734035; (49);
0,003737135; (252);
0,003740240; (106);
0,003808650; (49);
0,003811760; (247);
0,003814870; (149);
0,003882990; (49);
0,003886065; (229);
0,003889150; (111);
0,003957335; (49);
0,003960440; (223);
0,003963540; (191);
0,004031650; (49);
0,004034735; (199);
0,004037830; (181);
0,004106145; (49);
0,004109260; (184);
0,004112370; (141);
0,004181010; (49);
0,004184125; (165);
0,004187260; (18);
0,004255945; (49);
0,004259050; (141);
0,004262150; (235);
0,004330650; (49);
0,004333780; (123);
0,004336895; (149);
0,004405820; (49);
0,004408930; (102);
0,004412040; (218);
0,004480610; (49);
0,004483730; (91);
0,004486840; (61);
0,004555110; (49);
0,004558205; (80);
0,004561305; (22);
0,004629825; (49);
0,004632945; (72);
0,004636060; (186);
0,004704350; (49);
0,004707445; (67);
0,004710535; (180);
0,004779040; (49);
0,004782160; (67);
0,004785280; (21);
0,004853595; (49);
0,004856685; (72);
0,004859780; (41);
0,004928255; (49);
0,004931375; (82);
0,004934495; (10);
0,005003440; (49);
0,005006565; (93);
0,005009695; (47);
0,005078395; (49);
0,005081510; (108);
0,005084620; (17);
0,005153235; (49);
0,005156350; (122);
0,005159475; (58);
0,005227900; (49);
0,005230980; (144);
0,005234065; (203);
0,005301980; (49);
0,005305065; (164);
0,005308150; (102);
0,005376125; (49);
0,005379205; (183);
0,005382290; (138);
0,005450535; (49);
0,005453635; (201);
0,005456740; (95);
0,005525095; (49);
0,005528205; (220);
0,005531315; (201);
0,005599800; (49);
0,005602895; (238);
0,005605980; (122);
0,005674175; (49);
0,005677290; (242);
0,005680400; (91);
0,005749075; (49);
0,005752180; (252);
0,005755280; (237);
0,005823735; (49);
0,005826855; (254);
0,005829970; (23);
0,005898235; (49);
0,005901330; (254);
0,005904425; (53);
0,005972950; (49);
0,005976070; (248);
0,005979195; (139);
0,006047475; (49);
0,006050570; (242);
0,006053670; (213);
0,006122230; (49);
0,006125355; (231);
0,006128475; (146);
0,006196775; (49);
0,006199875; (211);
0,006202970; (208);
0,006271450; (49);
0,006274560; (195);
0,006277680; (43);
0,006346485; (49);
0,006349620; (178);
0,006352740; (218);
0,006421280; (49);
0,006424380; (157);
0,006427485; (245);
0,006495980; (49);
0,006499115; (137);
0,006502245; (68);
0,006571080; (49);
0,006574180; (118);
0,006577285; (232);
0,006645625; (49);
0,006648715; (99);
0,006651820; (93);
0,006719765; (49);
0,006722840; (89);
0,006725915; (101);
0,006794095; (49);
0,006797200; (73);
0,006800300; (18);
0,006868410; (49);
0,006871505; (70);
0,006874590; (128);
0,006942970; (49);
0,006946085; (67);
0,006949195; (164);
0,007018090; (49);
0,007021220; (69);
0,007024350; (168);
0,007092880; (49);
0,007095975; (74);
0,007099060; (86);
0,007167245; (49);
0,007170360; (82);
0,007173470; (9);
0,007242145; (49);
0,007245250; (95);
0,007248350; (66);
0,007316645; (49);
0,007319735; (112);
0,007322825; (37);
0,007390740; (49);
0,007393825; (126);
0,007396920; (149);
0,007465225; (49);
0,007468325; (152);
0,007471430; (145);
0,007539420; (49);
0,007542500; (166);
0,007545580; (106);
0,007613800; (49);
0,007616900; (187);
0,007620005; (9);
0,007688740; (49);
0,007691855; (207);
0,007694990; (170);
0,007763535; (49);
0,007766640; (218);
0,007769740; (187);
0,007838240; (49);
0,007841370; (240);
0,007844485; (104);
0,007913345; (49);
0,007916450; (247);
0,007919550; (149);
0,007987900; (49);
0,007990990; (255);
0,007994085; (255);
0,008062030; (49);
0,008065115; (255);
0,008068215; (255);
0,008136515; (49);
0,008139615; (255);
0,008142720; (255);
0,008211015; (49);
0,008214115; (249);
0,008217220; (219);
0,008285625; (49);
0,008288720; (249);
0,008291805; (119);
0,008360000; (49);
0,008363110; (224);
0,008366225; (74);
0,008434895; (49);
0,008437995; (215);
0,008441100; (2);
0,008509545; (49);
0,008512670; (195);
0,008515790; (36);
0,008584180; (49);
0,008587280; (175);
0,008590375; (202);
0,008658555; (49);
0,008661645; (159);
0,008664735; (213);
0,008732705; (49);
0,008735790; (129);
0,008738885; (43);
0,008807115; (49);
0,008810220; (115);
0,008813320; (18);
0,008881305; (49);
0,008884390; (100);
0,008887465; (53);
0,008955750; (49);
0,008958855; (82);
0,008961955; (86);
0,009030675; (49);
0,009033810; (74);
0,009036940; (214);
0,009105325; (49);
0,009108405; (70);
0,009111480; (106);
0,009179480; (49);
0,009182585; (68);
0,009185685; (235);
0,009254130; (49);
0,009257235; (70);
0,009260335; (82);
0,009329015; (49);
0,009332135; (74);
0,009335270; (90);
0,009403725; (49);
0,009406825; (83);
0,009409930; (125);
0,009478580; (49);
0,009481700; (100);
0,009484835; (218);
0,009553305; (49);
0,009556410; (111);
0,009559510; (215);
0,009627850; (49);
0,009630935; (133);
0,009634030; (23);
0,009702225; (49);
0,009705335; (147);
0,009708445; (136);
0,009777120; (49);
0,009780225; (175);
0,009783325; (10);
0,009851785; (49);
0,009854895; (191);
0,009858015; (149);
0,009926420; (49);
0,009929525; (210);
0,009932625; (0);
0,010001300; (49);
0,010004435; (228);
0,010007555; (41);
0,010076005; (49);
0,010079105; (241);
0,010082210; (234);
0,010150865; (49);
0,010154000; (251);
0,010157130; (74);
0,010225590; (49);
0,010228695; (255);
0,010231795; (255);
0,010300420; (49);
0,010303555; (255);
0,010306685; (255);
0,010375415; (49);
0,010378535; (255);
0,010381645; (255);
0,010449995; (49);
0,010453080; (247);
0,010456165; (215);
0,010524180; (49);
0,010527280; (241);
0,010530385; (73);
0,010598980; (49);
0,010602100; (224);
0,010605235; (0);
0,010674405; (49);
0,010677555; (208);
0,010680705; (106);
0,010749615; (49);
0,010752730; (186);
0,010755830; (129);
0,010824110; (49);
0,010827190; (164);
0,010830270; (170);
0,010898285; (49);
0,010901380; (150);
0,010904475; (210);
0,010972775; (49);
0,010975880; (130);
0,010978980; (42);
0,011047540; (49);
0,011050650; (110);
0,011053770; (106);
0,011122415; (49);
0,011125520; (95);
0,011128610; (27);
0,011196955; (49);
0,011200070; (80);
0,011203190; (117);
0,011271865; (49);
0,011274965; (73);
0,011278060; (189);
0,011346355; (49);
0,011349460; (68);
0,011352570; (162);
0,011420815; (49);
0,011423910; (68);
0,011427010; (154);
0,011495530; (49);
0,011498650; (67);
0,011501755; (82);
0,011570055; (49);
0,011573150; (76);
0,011576250; (203);
0,011644745; (49);
0,011647865; (90);
0,011650970; (82);
0,011719420; (49);
0,011722525; (98);
0,011725625; (95);
0,011794035; (49);
0,011797130; (113);
0,011800215; (181);
0,011868400; (49);
0,011871515; (137);
0,011874625; (8);
0,011943220; (49);
0,011946315; (158);
0,011949405; (116);
0,012017655; (49);
0,012020760; (180);
0,012023860; (21);
0,012092160; (49);
0,012095265; (192);
0,012098360; (26);
0,012166885; (49);
0,012169995; (215);
0,012173115; (16);
0,012241410; (49);
0,012244515; (230);
0,012247605; (170);
0,012316170; (49);
0,012319280; (243);
0,012322405; (186);
0,012390975; (49);
0,012394090; (244);
0,012397200; (5);
0,012465550; (49);
0,012468645; (255);
0,012471740; (255);
0,012540095; (49);
0,012543205; (255);
0,012546330; (255);
0,012615085; (49);
0,012618190; (255);
0,012621290; (106);
0,012689765; (49);
0,012692900; (248);
0,012696030; (186);
0,012764885; (49);
0,012767990; (230);
0,012771095; (10);
0,012839430; (49);
0,012842525; (216);
0,012845625; (109);
0,012913560; (49);
0,012916645; (196);
0,012919735; (93);
0,012988045; (49);
